date,begin,high,low,end,volume
2018/1/4 15:00,"15,130","15,260","15,000","15,000",5
2018/1/4 14:00,"15,110","15,210","15,110","15,210",3
2018/1/4 13:00,"15,070","15,070","15,000","15,000",3
,,,,,
2018/1/4 11:00,"15,460","15,460","15,460","15,460",1
2018/1/4 10:00,"15,350","15,500","15,270","15,500",4
2018/1/4 9:00,"15,200","15,200","15,200","15,200",1
2018/1/4 8:00,"15,260","15,300","15,260","15,290",3
2018/1/4 7:00,"15,180","15,200","15,020","15,020",4
2018/1/4 6:00,"15,160","15,160","15,160","15,160",1
2018/1/4 5:00,"14,990","15,120","14,990","15,090",12
2018/1/4 4:00,"14,950","14,980","14,950","14,960",3
2018/1/4 3:00,"14,960","15,060","14,960","15,060",7
2018/1/4 2:00,"15,260","15,260","15,000","15,000",9
2018/1/4 1:00,"15,260","15,290","15,250","15,290",8
2018/1/4 0:00,"15,250","15,360","15,250","15,360",7
2018/1/3 23:00,"15,260","15,260","15,260","15,260",1
2018/1/3 22:00,"15,050","15,050","15,050","15,050",1
2018/1/3 21:00,"14,900","14,900","14,900","14,900",1
,,,,,
,,,,,
2018/1/3 18:00,"15,000","15,000","15,000","15,000",2
2018/1/3 17:00,"15,360","15,370","15,300","15,300",9
2018/1/3 16:00,"15,600","15,600","15,360","15,360",12
2018/1/3 15:00,"15,470","15,600","15,450","15,600",6
2018/1/3 14:00,"15,410","15,410","15,250","15,300",6
,,,,,
2018/1/3 12:00,"15,230","15,230","15,170","15,170",4
2018/1/3 11:00,"15,050","15,450","15,050","15,313",7
2018/1/3 10:00,"15,050","15,050","15,050","15,050",1
2018/1/3 9:00,"15,010","15,050","15,000","15,040",4
2018/1/3 8:00,"14,950","14,950","14,950","14,950",1
2018/1/3 7:00,"15,050","15,100","14,910","14,940",5
2018/1/3 6:00,"15,080","15,090","15,080","15,090",2
2018/1/3 5:00,"15,160","15,250","15,050","15,050",8
2018/1/3 4:00,"15,060","15,330","15,000","15,330",9
2018/1/3 3:00,"14,780","15,250","14,780","15,190",33
2018/1/3 2:00,"14,060","14,600","14,040","14,600",26
2018/1/3 1:00,"13,960","14,000","13,830","13,910",15
2018/1/3 0:00,"13,830","14,000","13,810","14,000",18
2018/1/2 23:00,"14,100","14,100","13,920","13,924",26
2018/1/2 22:00,"14,100","14,140","14,100","14,100",17
2018/1/2 21:00,"14,000","14,000","14,000","14,000",1
2018/1/2 20:00,"13,790","13,790","13,780","13,780",2
2018/1/2 19:00,"13,950","13,950","13,850","13,850",4
2018/1/2 18:00,"13,810","13,830","13,810","13,830",2
2018/1/2 17:00,"13,710","13,710","13,690","13,690",3
2018/1/2 16:00,"13,660","13,660","13,660","13,660",4
,,,,,
2018/1/2 14:00,"13,300","13,300","13,300","13,300",1
,,,,,
2018/1/2 12:00,"13,640","13,640","13,350","13,350",9
2018/1/2 11:00,"13,700","13,700","13,520","13,520",2
2018/1/2 10:00,"13,940","13,940","13,880","13,880",2
2018/1/2 9:00,"14,070","14,070","14,070","14,070",1
2018/1/2 8:00,"13,680","13,960","13,553","13,960",30
2018/1/2 7:00,"13,793","14,000","13,725","13,725",8
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2017/12/30 5:00,"14,720","14,720","14,610","14,630",9
2017/12/30 4:00,"14,830","14,930","14,800","14,800",32
2017/12/30 3:00,"14,840","14,900","14,770","14,770",16
2017/12/30 2:00,"15,070","15,070","14,810","14,840",15
2017/12/30 1:00,"15,000","15,070","14,980","15,070",13
2017/12/30 0:00,"14,750","14,860","14,720","14,860",18
2017/12/29 23:00,"14,600","14,660","14,580","14,600",17
2017/12/29 22:00,"14,150","14,650","14,150","14,650",26
,,,,,
2017/12/29 20:00,"14,390","14,390","14,390","14,390",1
2017/12/29 19:00,"14,200","14,200","14,140","14,140",2
2017/12/29 18:00,"14,457","14,478","14,400","14,460",5
2017/12/29 17:00,"14,820","14,990","14,380","14,380",37
2017/12/29 16:00,"14,830","14,830","14,830","14,830",1
2017/12/29 15:00,"15,020","15,020","14,750","14,750",7
2017/12/29 14:00,"15,100","15,270","15,100","15,270",2
2017/12/29 13:00,"14,900","14,900","14,900","14,900",1
2017/12/29 12:00,"14,960","14,960","14,960","14,960",4
2017/12/29 11:00,"15,000","15,100","14,990","15,050",4
2017/12/29 10:00,"14,800","14,880","14,800","14,880",3
,,,,,
2017/12/29 8:00,"14,450","14,450","14,450","14,450",1
2017/12/29 7:00,"14,270","14,270","14,200","14,200",2
,,,,,
2017/12/29 5:00,"14,060","14,060","14,050","14,050",2
2017/12/29 4:00,"14,060","14,060","14,060","14,060",1
2017/12/29 3:00,"13,850","14,000","13,600","14,000",15
2017/12/29 2:00,"14,060","14,060","14,060","14,060",1
2017/12/29 1:00,"14,170","14,220","14,000","14,070",12
2017/12/29 0:00,"14,450","14,450","14,340","14,440",9
2017/12/28 23:00,"14,390","14,490","14,390","14,490",18
2017/12/28 22:00,"14,350","14,350","14,030","14,270",9
2017/12/28 21:00,"14,090","14,420","14,090","14,420",4
2017/12/28 20:00,"14,050","14,050","14,050","14,050",1
2017/12/28 19:00,"14,160","14,160","13,850","13,850",4
2017/12/28 18:00,"14,490","14,600","14,450","14,450",11
2017/12/28 17:00,"14,150","14,150","14,150","14,150",1
,,,,,
2017/12/28 15:00,"14,170","14,170","14,170","14,170",1
2017/12/28 14:00,"14,000","14,100","13,810","14,100",3
2017/12/28 13:00,"14,700","14,700","14,700","14,700",1
2017/12/28 12:00,"14,000","14,650","14,000","14,650",4
2017/12/28 11:00,"15,050","15,050","14,100","14,480",15
2017/12/28 10:00,"15,300","15,340","15,150","15,150",14
2017/12/28 9:00,"15,400","15,400","15,200","15,390",5
2017/12/28 8:00,"15,550","15,550","15,460","15,460",2
2017/12/28 7:00,"15,500","15,500","15,480","15,480",4
2017/12/28 6:00,"15,370","15,380","15,370","15,380",4
2017/12/28 5:00,"14,790","15,160","14,790","15,160",21
2017/12/28 4:00,"15,130","15,210","15,000","15,000",6
2017/12/28 3:00,"15,140","15,390","15,140","15,390",14
2017/12/28 2:00,"15,160","15,300","15,120","15,300",8
2017/12/28 1:00,"15,430","15,430","14,770","15,040",47
2017/12/28 0:00,"15,560","15,560","15,520","15,520",12
2017/12/27 23:00,"15,950","15,950","15,450","15,480",6
2017/12/27 22:00,"15,950","16,060","15,950","16,060",17
2017/12/27 21:00,"16,200","16,200","16,200","16,200",1
,,,,,
2017/12/27 19:00,"15,950","15,970","15,950","15,970",2
2017/12/27 18:00,"16,100","16,160","15,710","15,730",6
2017/12/27 17:00,"16,490","16,490","16,310","16,310",2
2017/12/27 16:00,"16,500","16,570","16,400","16,570",11
2017/12/27 15:00,"16,600","16,600","16,500","16,500",2
,,,,,
2017/12/27 13:00,"16,730","16,730","16,630","16,670",3
2017/12/27 12:00,"16,050","16,550","16,050","16,550",4
,,,,,
2017/12/27 10:00,"16,300","16,311","16,210","16,210",5
2017/12/27 9:00,"16,300","16,300","16,300","16,300",1
2017/12/27 8:00,"15,870","15,870","15,870","15,870",1
2017/12/27 7:00,"15,850","15,850","15,790","15,790",2
2017/12/27 6:00,"16,060","16,060","16,030","16,030",2
2017/12/27 5:00,"16,250","16,250","15,980","16,050",4
2017/12/27 4:00,"16,180","16,220","16,150","16,150",4
2017/12/27 3:00,"15,910","16,110","15,900","16,110",4
2017/12/27 2:00,"15,990","16,120","15,740","15,820",31
2017/12/27 1:00,"16,230","16,280","16,060","16,220",16
2017/12/27 0:00,"16,000","16,250","16,000","16,250",9
2017/12/26 23:00,"15,860","16,050","15,800","16,050",44
2017/12/26 22:00,"15,580","15,850","15,570","15,800",6
2017/12/26 21:00,"15,480","15,710","15,480","15,550",5
2017/12/26 20:00,"15,400","15,440","15,400","15,400",4
2017/12/26 19:00,"15,540","15,540","15,500","15,500",6
2017/12/26 18:00,"15,300","15,590","15,300","15,590",3
,,,,,
2017/12/26 16:00,"15,390","15,390","15,390","15,390",1
2017/12/26 15:00,"15,300","15,517","15,300","15,517",3
2017/12/26 14:00,"15,300","15,300","15,241","15,241",2
2017/12/26 13:00,"15,180","15,500","15,180","15,500",5
2017/12/26 12:00,"14,850","15,214","14,850","15,214",7
,,,,,
2017/12/26 10:00,"14,050","14,410","14,050","14,410",5
,,,,,
2017/12/26 8:00,"14,150","14,200","14,150","14,200",2
2017/12/26 7:00,"13,750","13,750","13,750","13,750",1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2017/12/23 5:00,"14,000","14,400","14,000","14,330",13
2017/12/23 4:00,"13,400","13,820","13,060","13,820",16
2017/12/23 3:00,"13,440","13,720","13,360","13,460",14
2017/12/23 2:00,"13,380","13,380","12,890","13,250",16
2017/12/23 1:00,"12,770","13,490","12,770","13,450",24
2017/12/23 0:00,"12,900","13,500","12,560","12,570",21
2017/12/22 23:00,"12,250","13,040","11,600","13,040",50
2017/12/22 22:00,"13,240","13,450","11,780","12,250",40
2017/12/22 21:00,"14,430","14,470","12,940","12,940",14
2017/12/22 20:00,"14,290","14,290","14,290","14,290",1
2017/12/22 19:00,"14,650","14,650","14,330","14,330",2
2017/12/22 18:00,"14,130","14,530","14,130","14,530",4
2017/12/22 17:00,"14,060","14,380","13,900","14,380",12
2017/12/22 16:00,"13,590","14,280","13,490","13,740",39
2017/12/22 15:00,"14,380","14,380","13,000","13,840",25
2017/12/22 14:00,"14,630","14,630","14,630","14,630",1
2017/12/22 13:00,"14,780","15,240","14,640","14,900",10
2017/12/22 12:00,"14,190","14,840","13,800","14,720",11
2017/12/22 11:00,"14,000","14,500","13,800","14,500",6
2017/12/22 10:00,"15,000","15,000","14,750","14,750",3
2017/12/22 9:00,"15,720","15,860","15,000","15,000",11
2017/12/22 8:00,"16,090","16,090","16,090","16,090",1
,,,,,
2017/12/22 6:00,"16,660","16,660","16,660","16,660",2
2017/12/22 5:00,"15,700","17,100","15,630","15,630",8
2017/12/22 4:00,"15,540","15,650","15,540","15,620",3
2017/12/22 3:00,"15,850","15,850","15,350","15,710",21
2017/12/22 2:00,"15,680","15,710","15,600","15,710",14
2017/12/22 1:00,"16,020","16,320","15,880","15,900",17
2017/12/22 0:00,"16,110","16,200","15,800","15,990",44
2017/12/21 23:00,"16,750","16,750","16,150","16,260",22
2017/12/21 22:00,"16,960","16,960","16,700","16,770",12
2017/12/21 21:00,"17,260","17,260","17,180","17,180",4
,,,,,
,,,,,
2017/12/21 18:00,"17,250","17,250","16,990","16,990",4
,,,,,
,,,,,
2017/12/21 15:00,"17,530","17,530","17,530","17,530",1
2017/12/21 14:00,"17,200","17,200","17,200","17,200",1
2017/12/21 13:00,"17,470","17,500","17,470","17,500",3
2017/12/21 12:00,"16,600","17,320","16,600","17,260",8
2017/12/21 11:00,"16,590","16,600","16,590","16,600",2
2017/12/21 10:00,"16,890","16,890","16,890","16,890",1
2017/12/21 9:00,"16,750","16,750","16,750","16,750",1
2017/12/21 8:00,"16,510","16,635","16,220","16,220",10
2017/12/21 7:00,"16,780","16,850","16,500","16,810",6
2017/12/21 6:00,"16,500","16,500","16,500","16,500",1
2017/12/21 5:00,"17,100","17,100","17,100","17,100",5
2017/12/21 4:00,"17,150","17,150","17,140","17,140",2
2017/12/21 3:00,"17,150","17,150","17,150","17,150",3
2017/12/21 2:00,"17,350","17,375","17,150","17,150",4
2017/12/21 1:00,"16,750","17,150","16,750","17,150",18
2017/12/21 0:00,"17,530","17,530","16,810","16,970",11
2017/12/20 23:00,"18,050","18,050","17,550","17,650",4
2017/12/20 22:00,"17,940","18,120","17,940","18,120",2
2017/12/20 21:00,"18,280","18,550","18,280","18,380",9
2017/12/20 20:00,"17,930","18,300","17,480","18,300",11
,,,,,
2017/12/20 18:00,"17,950","18,000","17,950","18,000",2
2017/12/20 17:00,"17,750","17,850","17,750","17,850",2
2017/12/20 16:00,"17,540","17,540","17,500","17,500",2
2017/12/20 15:00,"16,690","17,100","16,690","17,100",3
2017/12/20 14:00,"17,480","17,480","16,880","16,880",5
,,,,,
2017/12/20 12:00,"17,880","17,880","17,880","17,880",1
2017/12/20 11:00,"18,530","18,530","17,650","17,650",2
2017/12/20 10:00,"17,020","17,020","16,960","16,960",2
2017/12/20 9:00,"17,000","18,010","16,100","16,640",23
2017/12/20 8:00,"18,320","18,320","17,610","17,610",2
2017/12/20 7:00,"17,870","18,190","17,870","18,190",2
2017/12/20 6:00,"17,800","18,760","17,800","18,760",2
2017/12/20 5:00,"18,460","18,480","18,300","18,300",11
2017/12/20 4:00,"18,600","18,700","18,550","18,550",5
2017/12/20 3:00,"18,940","19,070","18,940","18,940",3
2017/12/20 2:00,"18,850","18,850","18,840","18,840",2
2017/12/20 1:00,"18,790","19,440","18,790","19,440",4
2017/12/20 0:00,"18,650","18,800","18,650","18,800",4
2017/12/19 23:00,"18,570","18,770","18,540","18,770",7
2017/12/19 22:00,"19,000","19,000","18,690","18,720",14
2017/12/19 21:00,"18,960","19,110","18,960","19,110",2
2017/12/19 20:00,"18,740","18,740","18,550","18,550",3
2017/12/19 19:00,"18,980","19,080","18,870","18,870",7
2017/12/19 18:00,"19,250","19,250","19,250","19,250",1
2017/12/19 17:00,"19,900","19,900","19,800","19,800",9
2017/12/19 16:00,"19,950","19,950","19,886","19,886",5
2017/12/19 15:00,"19,750","19,940","19,750","19,940",4
2017/12/19 14:00,"19,750","19,750","19,750","19,750",1
,,,,,
2017/12/19 12:00,"19,750","19,940","19,750","19,940",4
2017/12/19 11:00,"19,530","19,530","19,530","19,530",1
,,,,,
2017/12/19 9:00,"19,600","19,600","19,600","19,600",1
2017/12/19 8:00,"19,730","19,800","19,730","19,800",2
,,,,,
,,,,,
,,,,,
2017/12/19 4:00,"19,400","19,510","19,400","19,420",3
2017/12/19 3:00,"19,150","19,410","19,040","19,390",6
2017/12/19 2:00,"19,000","19,000","19,000","19,000",3
2017/12/19 1:00,"19,300","19,300","19,187","19,187",6
2017/12/19 0:00,"19,410","19,410","19,350","19,350",3
2017/12/18 23:00,"19,019","19,270","19,019","19,270",13
2017/12/18 22:00,"19,500","19,522","18,940","18,940",16
2017/12/18 21:00,"19,700","19,700","19,650","19,650",3
2017/12/18 20:00,"19,660","19,800","19,660","19,800",3
2017/12/18 19:00,"19,400","19,430","19,400","19,430",2
2017/12/18 18:00,"19,390","19,390","19,350","19,350",2
2017/12/18 17:00,"19,460","19,590","19,460","19,590",7
,,,,,
2017/12/18 15:00,"19,550","19,650","19,500","19,511",17
,,,,,
2017/12/18 13:00,"19,420","19,420","19,420","19,420",1
2017/12/18 12:00,"19,090","19,090","19,090","19,090",1
2017/12/18 11:00,"19,100","19,100","18,850","18,850",2
2017/12/18 10:00,"19,040","19,100","18,600","19,100",7
2017/12/18 9:00,"19,100","19,100","18,490","18,640",15
2017/12/18 8:00,"19,600","19,760","19,520","19,520",4
2017/12/18 7:00,"20,000","20,500","19,550","19,650",25
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
2017/12/16 5:00,"18,400","18,500","18,210","18,220",17
2017/12/16 4:00,"18,200","18,260","18,200","18,260",2
2017/12/16 3:00,"18,120","18,680","18,120","18,200",16
2017/12/16 2:00,"18,400","18,430","18,060","18,060",7
2017/12/16 1:00,"18,230","18,400","18,230","18,400",13
2017/12/16 0:00,"18,090","18,320","18,090","18,280",8
2017/12/15 23:00,"18,350","18,350","18,090","18,090",15
2017/12/15 22:00,"18,320","18,450","18,320","18,449",4
2017/12/15 21:00,"18,780","18,780","18,390","18,590",8
2017/12/15 20:00,"18,870","18,950","18,870","18,950",7
,,,,,
2017/12/15 18:00,"18,500","18,800","18,500","18,800",10
2017/12/15 17:00,"18,320","18,400","18,280","18,400",5
2017/12/15 16:00,"18,050","18,310","18,050","18,310",10
,,,,,
,,,,,
,,,,,
2017/12/15 12:00,"18,000","18,110","18,000","18,110",3
2017/12/15 11:00,"18,150","18,150","18,150","18,150",1
2017/12/15 10:00,"17,460","17,700","17,460","17,700",15
2017/12/15 9:00,"17,340","17,340","17,319","17,319",2
2017/12/15 8:00,"17,220","17,220","17,220","17,220",1
,,,,,
,,,,,
2017/12/15 5:00,"16,970","16,970","16,780","16,820",13
2017/12/15 4:00,"17,040","17,080","16,940","16,940",10
2017/12/15 3:00,"17,130","17,130","17,080","17,080",2
2017/12/15 2:00,"17,220","17,260","17,190","17,190",9
2017/12/15 1:00,"17,100","17,260","17,100","17,260",5
2017/12/15 0:00,"17,040","17,170","17,040","17,120",10
2017/12/14 23:00,"17,220","17,220","16,820","16,950",5
2017/12/14 22:00,"17,410","17,410","17,410","17,410",1
2017/12/14 21:00,"17,700","17,700","17,700","17,700",1
,,,,,
,,,,,
2017/12/14 18:00,"17,680","17,680","17,400","17,400",6
2017/12/14 17:00,"17,700","17,700","17,680","17,680",3
2017/12/14 16:00,"17,500","17,700","17,500","17,700",17
,,,,,
,,,,,
,,,,,
,,,,,
2017/12/14 11:00,"17,110","17,110","17,110","17,110",1
2017/12/14 10:00,"17,280","17,280","17,280","17,280",1
2017/12/14 9:00,"17,390","17,390","17,390","17,390",1
,,,,,
,,,,,
,,,,,
2017/12/14 5:00,"17,180","17,180","17,090","17,090",13
2017/12/14 4:00,"17,150","17,230","17,060","17,210",6
2017/12/14 3:00,"16,900","17,200","16,484","17,200",15
2017/12/14 2:00,"17,320","17,320","17,000","17,000",12
2017/12/14 1:00,"18,140","18,140","17,420","17,700",15
2017/12/14 0:00,"18,290","18,290","18,210","18,240",4
2017/12/13 23:00,"18,420","18,420","18,350","18,360",3
2017/12/13 22:00,"18,400","18,440","18,350","18,440",6
2017/12/13 21:00,"18,500","18,500","18,470","18,470",4
2017/12/13 20:00,"18,210","18,210","18,210","18,210",1
,,,,,
,,,,,
2017/12/13 17:00,"18,100","18,100","18,100","18,100",2
,,,,,
,,,,,
,,,,,
2017/12/13 13:00,"18,000","18,000","18,000","18,000",7
,,,,,
2017/12/13 11:00,"18,200","18,200","18,000","18,000",3
2017/12/13 10:00,"18,350","18,350","18,200","18,200",3
2017/12/13 9:00,"18,510","18,530","18,510","18,530",2
2017/12/13 8:00,"18,350","18,550","18,350","18,550",3
,,,,,
2017/12/13 6:00,"18,350","18,350","18,350","18,350",1
2017/12/13 5:00,"18,690","18,700","18,500","18,550",5
2017/12/13 4:00,"18,700","18,880","18,680","18,680",8
2017/12/13 3:00,"18,880","18,880","18,680","18,730",5
2017/12/13 2:00,"18,700","19,190","18,700","19,190",5
2017/12/13 1:00,"18,730","18,760","18,660","18,660",6
2017/12/13 0:00,"18,440","18,840","18,400","18,800",13
2017/12/12 23:00,"18,470","18,580","18,400","18,420",14
2017/12/12 22:00,"18,780","18,900","18,500","18,500",7
2017/12/12 21:00,"18,390","18,390","18,390","18,390",1
2017/12/12 20:00,"18,180","18,210","18,110","18,110",7
,,,,,
,,,,,
2017/12/12 17:00,"18,400","18,450","18,300","18,300",4
,,,,,
2017/12/12 15:00,"18,050","18,070","18,050","18,070",2
2017/12/12 14:00,"17,930","18,070","17,930","18,070",3
2017/12/12 13:00,"17,820","17,820","17,820","17,820",1
2017/12/12 12:00,"17,950","17,960","17,950","17,950",7
2017/12/12 11:00,"18,240","18,240","18,000","18,000",4
2017/12/12 10:00,"18,110","18,110","18,110","18,110",1
,,,,,
2017/12/12 8:00,"18,200","18,200","18,050","18,050",3
2017/12/12 7:00,"18,150","18,150","18,150","18,150",1
2017/12/12 6:00,"18,760","18,830","18,350","18,350",8
2017/12/12 5:00,"18,980","18,980","18,770","18,770",7
2017/12/12 4:00,"18,330","18,980","18,330","18,980",8
2017/12/12 3:00,"18,390","18,390","18,390","18,390",1
2017/12/12 2:00,"18,140","18,260","18,140","18,260",2
2017/12/12 1:00,"18,500","18,550","18,090","18,180",16
2017/12/12 0:00,"18,190","18,500","18,190","18,500",11
2017/12/11 23:00,"18,190","18,680","18,190","18,200",4
2017/12/11 22:00,"18,050","18,080","18,050","18,080",2
2017/12/11 21:00,"18,260","18,260","18,260","18,260",1
2017/12/11 20:00,"18,530","18,530","17,840","18,260",4
2017/12/11 19:00,"19,040","19,040","19,040","19,040",1
,,,,,
2017/12/11 17:00,"19,100","19,100","19,100","19,100",1
2017/12/11 16:00,"19,080","19,120","19,050","19,090",6
2017/12/11 15:00,"18,840","18,840","18,840","18,840",1
2017/12/11 14:00,"18,250","19,330","18,250","18,400",15
2017/12/11 13:00,"18,190","18,250","18,130","18,250",3
2017/12/11 12:00,"18,880","18,880","18,240","18,240",9
2017/12/11 11:00,"17,540","18,660","17,400","18,660",7
2017/12/11 10:00,"17,000","17,260","17,000","17,260",3
2017/12/11 9:00,"16,430","16,800","16,430","16,800",2
,,,,,
2017/12/11 7:00,"14,710","14,710","14,710","14,710",1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
