btcdate,btcbegin,btchigh,btclow,btcend,cboebegin,cboehigh,cboelow,cboeend,cboevolumn
2017-12-11 07:00:00,14690.4258,15184.1602,14538.3965,14646.6904,14710.0,14710.0,14710.0,14710.0,1.0
2017-12-11 08:00:00,14646.6904,15916.0957,14643.7852,15097.2529,15570.0,15755.0,15570.0,15755.0,1.5
2017-12-11 09:00:00,15097.2529,15546.0771,15060.0107,15459.7676,16430.0,16800.0,16430.0,16800.0,2.0
2017-12-11 10:00:00,15459.7676,16179.0859,15458.7402,16162.8467,17000.0,17260.0,17000.0,17260.0,3.0
2017-12-11 11:00:00,16162.8467,16503.3926,16004.5996,16502.0645,17540.0,18660.0,17400.0,18660.0,7.0
2017-12-11 12:00:00,16502.0645,16902.2148,16392.5703,16404.9297,18880.0,18880.0,18240.0,18240.0,9.0
2017-12-11 13:00:00,16404.9297,16666.4629,16114.3027,16337.2197,18190.0,18250.0,18130.0,18250.0,3.0
2017-12-11 14:00:00,16333.7871,16640.3945,16314.2354,16517.4531,18250.0,19330.0,18250.0,18400.0,15.0
2017-12-11 15:00:00,16517.4531,16904.7852,16450.75,16802.1074,18840.0,18840.0,18840.0,18840.0,1.0
2017-12-11 16:00:00,16807.832,16916.7559,16620.8496,16809.4219,19080.0,19120.0,19050.0,19090.0,6.0
2017-12-11 17:00:00,16809.4219,16965.3867,16648.7988,16717.6855,19100.0,19100.0,19100.0,19100.0,1.0
2017-12-11 18:00:00,16717.6855,16741.8359,16578.4023,16666.2734,19070.0,19070.0,19070.0,19070.0,1.0
2017-12-11 19:00:00,16666.2734,16792.1602,16618.9004,16688.6992,19040.0,19040.0,19040.0,19040.0,1.0
2017-12-11 20:00:00,16688.6992,16758.0156,16467.5859,16489.1211,18530.0,18530.0,17840.0,18260.0,4.0
2017-12-11 21:00:00,16489.1211,16787.8477,16431.6504,16572.4551,18260.0,18260.0,18260.0,18260.0,1.0
2017-12-11 22:00:00,16572.4551,16662.2969,16372.0996,16485.3457,18050.0,18080.0,18050.0,18080.0,2.0
2017-12-11 23:00:00,16485.3457,16738.6758,16316.1953,16400.0,18190.0,18680.0,18190.0,18200.0,4.0
2017-12-12 00:00:00,16405.0,16599.0,16338.2773,16495.3984,18190.0,18500.0,18190.0,18500.0,11.0
2017-12-12 01:00:00,16495.3984,16570.8711,16353.6738,16480.7988,18500.0,18550.0,18090.0,18180.0,16.0
2017-12-12 02:00:00,16478.9883,16504.1328,16312.0752,16388.2988,18140.0,18260.0,18140.0,18260.0,2.0
2017-12-12 03:00:00,16388.2988,16611.6504,16356.2988,16509.9492,18390.0,18390.0,18390.0,18390.0,1.0
2017-12-12 04:00:00,16508.2246,17037.957,16500.0,17021.4355,18330.0,18980.0,18330.0,18980.0,8.0
2017-12-12 05:00:00,17028.957,17426.4023,16999.75,17265.5,18980.0,18980.0,18770.0,18770.0,7.0
2017-12-12 06:00:00,17262.2012,17279.2852,16936.1504,17148.1992,18760.0,18830.0,18350.0,18350.0,8.0
2017-12-12 07:00:00,17148.1992,17149.3496,16902.9492,16949.0723,18150.0,18150.0,18150.0,18150.0,1.0
2017-12-12 08:00:00,16949.0723,17063.4922,16645.6504,16751.8594,18200.0,18200.0,18050.0,18050.0,3.0
2017-12-12 09:00:00,16750.4609,16827.8203,16550.5,16742.5,18155.0,18155.0,18080.0,18080.0,2.0
2017-12-12 10:00:00,16742.5,16997.8477,16602.5,16936.5918,18110.0,18110.0,18110.0,18110.0,1.0
2017-12-12 11:00:00,16936.5918,17016.6367,16659.5,16772.4004,18240.0,18240.0,18000.0,18000.0,4.0
2017-12-12 12:00:00,16765.8496,16798.1758,16331.5,16447.8301,17950.0,17960.0,17950.0,17950.0,7.0
2017-12-12 13:00:00,16450.0,16572.2012,16306.3984,16306.3984,17820.0,17820.0,17820.0,17820.0,1.0
2017-12-12 14:00:00,16306.3984,16599.3809,16296.7754,16540.5,17930.0,18070.0,17930.0,18070.0,3.0
2017-12-12 15:00:00,16541.5,16695.0547,16398.5,16637.3008,18050.0,18070.0,18050.0,18070.0,2.0
2017-12-12 16:00:00,16658.6289,16891.4512,16493.5,16885.7949,18225.0,18260.0,18175.0,18185.0,3.0
2017-12-12 17:00:00,16885.7949,16995.1445,16813.3008,16887.6992,18400.0,18450.0,18300.0,18300.0,4.0
2017-12-12 18:00:00,16887.6992,17020.2305,16848.5,16926.7148,18326.666666666668,18370.0,18236.666666666668,18236.666666666668,5.0
2017-12-12 19:00:00,16924.1602,16936.6758,16721.9492,16768.5957,18253.333333333332,18290.0,18173.333333333332,18173.333333333332,6.0
2017-12-12 20:00:00,16773.0313,16888.5,16722.5488,16780.0488,18180.0,18210.0,18110.0,18110.0,7.0
2017-12-12 21:00:00,16780.0488,16836.1016,16670.2656,16754.3984,18390.0,18390.0,18390.0,18390.0,1.0
2017-12-12 22:00:00,16754.3984,17278.1914,16723.5,17264.6348,18780.0,18900.0,18500.0,18500.0,7.0
2017-12-12 23:00:00,17264.6348,17273.2754,16897.3008,16956.4219,18470.0,18580.0,18400.0,18420.0,14.0
2017-12-13 00:00:00,16956.4219,17167.5,16856.0,17149.9727,18440.0,18840.0,18400.0,18800.0,13.0
2017-12-13 01:00:00,17149.9727,17257.0156,17043.0,17169.875,18730.0,18760.0,18660.0,18660.0,6.0
2017-12-13 02:00:00,17169.875,17314.5,17067.0039,17307.1426,18700.0,19190.0,18700.0,19190.0,5.0
2017-12-13 03:00:00,17307.1426,17552.5,17233.5,17384.1934,18880.0,18880.0,18680.0,18730.0,5.0
2017-12-13 04:00:00,17384.1934,17509.5,17226.2695,17373.6211,18700.0,18880.0,18680.0,18680.0,8.0
2017-12-13 05:00:00,17373.6211,17578.4473,17179.2461,17188.8867,18690.0,18700.0,18500.0,18550.0,5.0
2017-12-13 06:00:00,17188.8867,17393.9102,17078.0,17248.2227,18350.0,18350.0,18350.0,18350.0,1.0
2017-12-13 07:00:00,17248.2227,17546.5156,17055.125,17324.3301,18350.0,18450.0,18350.0,18450.0,2.0
2017-12-13 08:00:00,17327.6172,17515.248,17039.7461,17149.0117,18350.0,18550.0,18350.0,18550.0,3.0
2017-12-13 09:00:00,17149.0117,17539.8945,17149.0117,17442.8691,18510.0,18530.0,18510.0,18530.0,2.0
2017-12-13 10:00:00,17442.8691,17468.5684,16993.2754,17098.4648,18350.0,18350.0,18200.0,18200.0,3.0
2017-12-13 11:00:00,17098.4648,17270.3809,16377.208,16590.3457,18200.0,18200.0,18000.0,18000.0,3.0
2017-12-13 12:00:00,16590.3457,16908.1758,16493.0723,16682.1641,18100.0,18100.0,18000.0,18000.0,5.0
2017-12-13 13:00:00,16682.1641,16764.3984,16447.7734,16678.084,18000.0,18000.0,18000.0,18000.0,7.0
2017-12-13 14:00:00,16744.4707,17139.9238,16683.2051,17044.1445,18025.0,18025.0,18025.0,18025.0,5.75
2017-12-13 15:00:00,17037.3809,17037.3809,16715.6953,16986.3809,18050.0,18050.0,18050.0,18050.0,4.5
2017-12-13 16:00:00,16984.8965,17007.0859,16679.4492,16885.457,18075.0,18075.0,18075.0,18075.0,3.25
2017-12-13 17:00:00,16885.457,16985.8555,16689.7852,16821.1426,18100.0,18100.0,18100.0,18100.0,2.0
2017-12-13 18:00:00,16821.1426,17027.6055,16568.0,16777.3105,18136.666666666668,18136.666666666668,18136.666666666668,18136.666666666668,1.6666666666666665
2017-12-13 19:00:00,16777.3105,17054.5371,16764.5,16843.9609,18173.333333333332,18173.333333333332,18173.333333333332,18173.333333333332,1.3333333333333333
2017-12-13 20:00:00,16843.9609,17014.2715,16686.9492,16959.2422,18210.0,18210.0,18210.0,18210.0,1.0
2017-12-13 21:00:00,16959.2422,17261.918,16676.5488,17120.5977,18500.0,18500.0,18470.0,18470.0,4.0
2017-12-13 22:00:00,17120.5977,17305.3203,17080.7422,17135.7734,18400.0,18440.0,18350.0,18440.0,6.0
2017-12-13 23:00:00,17135.7734,17404.5332,17059.418,17121.7422,18420.0,18420.0,18350.0,18360.0,3.0
2017-12-14 00:00:00,17121.7422,17338.9707,17065.9375,17150.5098,18290.0,18290.0,18210.0,18240.0,4.0
2017-12-14 01:00:00,17152.1758,17157.6855,16715.5391,16755.832,18140.0,18140.0,17420.0,17700.0,15.0
2017-12-14 02:00:00,16755.832,16755.832,16420.4727,16508.0039,17320.0,17320.0,17000.0,17000.0,12.0
2017-12-14 03:00:00,16508.0039,16609.3105,15752.9707,16274.2578,16900.0,17200.0,16484.0,17200.0,15.0
2017-12-14 04:00:00,16274.2607,16568.8457,16217.0596,16468.8555,17150.0,17230.0,17060.0,17210.0,6.0
2017-12-14 05:00:00,16468.8555,16599.4102,16195.5,16312.1465,17180.0,17180.0,17090.0,17090.0,13.0
2017-12-14 06:00:00,16312.1465,16888.6523,16267.29,16751.998,17232.5,17232.5,17165.0,17165.0,10.0
2017-12-14 07:00:00,16751.998,16867.3359,16355.375,16474.3242,17285.0,17285.0,17240.0,17240.0,7.0
2017-12-14 08:00:00,16474.3242,16640.041,16172.583,16377.9854,17337.5,17337.5,17315.0,17315.0,4.0
2017-12-14 09:00:00,16376.0654,16541.3125,16238.29,16540.916,17390.0,17390.0,17390.0,17390.0,1.0
2017-12-14 10:00:00,16540.916,16583.0215,16244.5391,16366.7656,17280.0,17280.0,17280.0,17280.0,1.0
2017-12-14 11:00:00,16366.7656,16386.6172,16060.5,16134.8174,17110.0,17110.0,17110.0,17110.0,1.0
2017-12-14 12:00:00,16134.8174,16293.3848,16093.6484,16218.4043,17188.0,17228.0,17188.0,17228.0,4.199999999999999
2017-12-14 13:00:00,16218.4043,16595.7539,16208.585,16499.8301,17266.0,17346.0,17266.0,17346.0,7.399999999999999
2017-12-14 14:00:00,16499.8301,16605.1348,16327.0957,16430.2227,17344.0,17464.0,17344.0,17464.0,10.6
2017-12-14 15:00:00,16430.2227,16659.9668,16356.8857,16371.3477,17422.0,17582.0,17422.0,17582.0,13.8
2017-12-14 16:00:00,16370.2002,16679.582,16307.0,16679.2363,17500.0,17700.0,17500.0,17700.0,17.0
2017-12-14 17:00:00,16704.8555,17122.9004,16679.2363,16746.5664,17700.0,17700.0,17680.0,17680.0,3.0
2017-12-14 18:00:00,16808.5977,16931.9551,16486.0723,16497.9668,17680.0,17680.0,17400.0,17400.0,6.0
2017-12-14 19:00:00,16497.9668,16768.0391,16449.3477,16669.4277,17686.666666666668,17686.666666666668,17500.0,17500.0,4.333333333333334
2017-12-14 20:00:00,16669.4277,16750.248,16475.3496,16619.375,17693.333333333332,17693.333333333332,17600.0,17600.0,2.666666666666667
2017-12-14 21:00:00,16619.375,16869.1152,16527.5,16701.8867,17700.0,17700.0,17700.0,17700.0,1.0
2017-12-14 22:00:00,16759.2012,16844.8652,16542.0488,16628.9395,17410.0,17410.0,17410.0,17410.0,1.0
2017-12-14 23:00:00,16628.9395,16727.2109,16331.4141,16331.4141,17220.0,17220.0,16820.0,16950.0,5.0
2017-12-15 00:00:00,16331.4141,16524.4414,16140.377,16415.6758,17040.0,17170.0,17040.0,17120.0,10.0
2017-12-15 01:00:00,16415.6758,16558.7461,16327.5,16372.6729,17100.0,17260.0,17100.0,17260.0,5.0
2017-12-15 02:00:00,16374.5576,16665.4121,16321.9492,16535.3574,17220.0,17260.0,17190.0,17190.0,9.0
2017-12-15 03:00:00,16535.3574,16746.7305,16485.8555,16485.9492,17130.0,17130.0,17080.0,17080.0,2.0
2017-12-15 04:00:00,16485.9492,16635.9453,16446.8281,16496.6758,17040.0,17080.0,16940.0,16940.0,10.0
2017-12-15 05:00:00,16496.6758,16633.4473,16369.1055,16410.0508,16970.0,16970.0,16780.0,16820.0,13.0
2017-12-15 06:00:00,16410.0508,16572.6758,16339.2275,16503.7168,17053.333333333332,17053.333333333332,16926.666666666668,16953.333333333332,9.0
2017-12-15 07:00:00,16518.1094,16629.3301,16394.0,16593.7754,17136.666666666668,17136.666666666668,17073.333333333332,17086.666666666668,5.0
2017-12-15 08:00:00,16591.4121,16591.4121,16295.25,16392.0,17220.0,17220.0,17220.0,17220.0,1.0
2017-12-15 09:00:00,16435.0195,17024.0859,16373.0,16913.5,17340.0,17340.0,17319.0,17319.0,2.0
2017-12-15 10:00:00,16913.5,17204.1211,16756.2988,17045.8867,17460.0,17700.0,17460.0,17700.0,15.0
2017-12-15 11:00:00,17045.8867,17558.9355,16968.6992,17353.0,18150.0,18150.0,18150.0,18150.0,1.0
2017-12-15 12:00:00,17353.0,17415.3555,17057.0,17162.0352,18000.0,18110.0,18000.0,18110.0,3.0
2017-12-15 13:00:00,17162.0,17315.8496,16976.1973,17280.5,18012.5,18160.0,18012.5,18160.0,4.75
2017-12-15 14:00:00,17280.5,17362.25,17191.7539,17234.1855,18025.0,18210.0,18025.0,18210.0,6.5
2017-12-15 15:00:00,17234.1855,17285.125,17121.0547,17132.5957,18037.5,18260.0,18037.5,18260.0,8.25
2017-12-15 16:00:00,17133.8867,17207.1758,17054.7188,17062.002,18050.0,18310.0,18050.0,18310.0,10.0
2017-12-15 17:00:00,17062.002,17287.5,16999.5859,17221.625,18320.0,18400.0,18280.0,18400.0,5.0
2017-12-15 18:00:00,17222.375,17480.1563,17170.0371,17467.1152,18500.0,18800.0,18500.0,18800.0,10.0
2017-12-15 19:00:00,17461.6953,17846.1758,17456.8555,17770.9004,18685.0,18875.0,18685.0,18875.0,8.5
2017-12-15 20:00:00,17770.9004,17845.5,17614.498,17841.0,18870.0,18950.0,18870.0,18950.0,7.0
2017-12-15 21:00:00,17841.0,17960.0,17669.6992,17760.5,18780.0,18780.0,18390.0,18590.0,8.0
2017-12-15 22:00:00,17760.5,17848.6992,17567.9512,17778.5508,18320.0,18450.0,18320.0,18449.0,4.0
2017-12-15 23:00:00,17777.0566,17869.1855,17659.5,17659.5,18350.0,18350.0,18090.0,18090.0,15.0
2017-12-16 00:00:00,17659.5,17720.6875,17521.0,17568.2559,18090.0,18320.0,18090.0,18280.0,8.0
2017-12-16 01:00:00,17568.2559,17742.5,17546.9766,17647.7422,18230.0,18400.0,18230.0,18400.0,13.0
2017-12-16 02:00:00,17647.7422,17690.4141,17561.6211,17614.7012,18400.0,18430.0,18060.0,18060.0,7.0
2017-12-16 03:00:00,17620.3555,17787.4492,17555.5,17786.5488,18120.0,18680.0,18120.0,18200.0,16.0
2017-12-16 04:00:00,17786.5488,17813.748,17636.5254,17701.2734,18200.0,18260.0,18200.0,18260.0,2.0
2017-12-16 05:00:00,17701.2734,17821.248,17658.3457,17749.6992,18400.0,18500.0,18210.0,18220.0,17.0
2017-12-16 06:00:00,17749.6992,17759.9961,17517.1699,17630.1211,18666.666666666668,18833.333333333332,18433.333333333332,18458.333333333332,18.333333333333336
2017-12-18 03:00:00,19039.5,19172.5859,18840.418,18843.3633,18933.333333333332,19166.666666666668,18656.666666666668,18696.666666666668,19.666666666666668
2017-12-18 04:00:00,18843.3633,19094.1973,18689.918,18945.7734,19200.0,19500.0,18880.0,18935.0,21.0
2017-12-18 05:00:00,18945.7734,19325.5,18945.7734,19035.4219,19466.666666666668,19833.333333333332,19103.333333333332,19173.333333333332,22.333333333333332
2017-12-18 06:00:00,19035.4219,19174.248,18873.5,19041.6309,19733.333333333332,20166.666666666668,19326.666666666668,19411.666666666668,23.666666666666668
2017-12-18 07:00:00,18982.2754,19511.0,18898.5,19370.541,20000.0,20500.0,19550.0,19650.0,25.0
2017-12-18 08:00:00,19370.541,19398.9961,18841.7539,19029.9414,19600.0,19760.0,19520.0,19520.0,4.0
2017-12-18 09:00:00,19029.9414,19083.6973,18206.9746,18240.998,19100.0,19100.0,18490.0,18640.0,15.0
2017-12-18 10:00:00,18240.998,18633.8262,18118.5,18538.6875,19040.0,19100.0,18600.0,19100.0,7.0
2017-12-18 11:00:00,18538.6875,18923.4102,18335.5449,18361.1406,19100.0,19100.0,18850.0,18850.0,2.0
2017-12-18 12:00:00,18361.1406,18712.4805,18350.8633,18609.752,19090.0,19090.0,19090.0,19090.0,1.0
2017-12-18 13:00:00,18609.752,19015.6152,18600.2031,18810.543,19420.0,19420.0,19420.0,19420.0,1.0
2017-12-18 14:00:00,18810.543,19054.0703,18661.9492,18974.8652,19485.0,19535.0,19460.0,19465.5,9.0
2017-12-18 15:00:00,18974.8652,19111.0547,18918.0469,19032.1504,19550.0,19650.0,19500.0,19511.0,17.0
2017-12-18 16:00:00,19032.1504,19121.1797,18742.6992,18774.2266,19505.0,19620.0,19480.0,19550.5,12.0
2017-12-18 17:00:00,18774.2266,19089.3652,18727.5,19010.25,19460.0,19590.0,19460.0,19590.0,7.0
2017-12-18 18:00:00,19010.25,19055.0117,18740.0,18864.4434,19390.0,19390.0,19350.0,19350.0,2.0
2017-12-18 19:00:00,18863.4688,19036.9023,18785.1504,18932.4785,19400.0,19430.0,19400.0,19430.0,2.0
2017-12-18 20:00:00,18932.4785,19223.9063,18889.3496,19169.9648,19660.0,19800.0,19660.0,19800.0,3.0
2017-12-18 21:00:00,19169.9648,19242.0859,18988.6211,18991.9102,19700.0,19700.0,19650.0,19650.0,3.0
2017-12-18 22:00:00,18991.9102,19027.4199,18763.8027,18790.0625,19500.0,19522.0,18940.0,18940.0,16.0
2017-12-18 23:00:00,18790.0625,18790.0625,18354.8496,18721.3672,19019.0,19270.0,19019.0,19270.0,13.0
2017-12-19 00:00:00,18721.3672,18899.9961,18721.3672,18821.0977,19410.0,19410.0,19350.0,19350.0,3.0
2017-12-19 01:00:00,18821.0977,18899.9961,18603.8672,18603.8672,19300.0,19300.0,19187.0,19187.0,6.0
2017-12-19 02:00:00,18603.8672,18631.9355,18500.0488,18571.5703,19000.0,19000.0,19000.0,19000.0,3.0
2017-12-19 03:00:00,18571.5703,18586.1875,18344.4824,18470.4883,19150.0,19410.0,19040.0,19390.0,6.0
2017-12-19 04:00:00,18470.4883,18773.1816,18463.918,18738.9961,19400.0,19510.0,19400.0,19420.0,3.0
2017-12-19 05:00:00,18738.9961,18789.7383,18524.2246,18634.2578,19482.5,19582.5,19482.5,19515.0,2.75
2017-12-19 06:00:00,18634.2578,18743.1016,18621.498,18674.4766,19565.0,19655.0,19565.0,19610.0,2.5
2017-12-19 07:00:00,18674.4766,18779.3086,18605.1914,18757.7031,19647.5,19727.5,19647.5,19705.0,2.25
2017-12-19 08:00:00,18757.7031,18975.8965,18734.1055,18931.0684,19730.0,19800.0,19730.0,19800.0,2.0
2017-12-19 09:00:00,18931.0684,19002.4922,18670.9492,18762.4863,19600.0,19600.0,19600.0,19600.0,1.0
2017-12-19 10:00:00,18762.4863,18887.2754,18688.5,18733.7227,19565.0,19565.0,19565.0,19565.0,1.0
2017-12-19 11:00:00,18733.7227,18814.8652,18659.0527,18765.625,19530.0,19530.0,19530.0,19530.0,1.0
2017-12-19 12:00:00,18765.625,18988.7012,18641.5,18918.6602,19750.0,19940.0,19750.0,19940.0,4.0
2017-12-19 13:00:00,18918.6602,18961.5195,18807.3984,18838.9805,19750.0,19845.0,19750.0,19845.0,2.5
2017-12-19 14:00:00,18838.9805,18897.3008,18775.5,18787.2109,19750.0,19750.0,19750.0,19750.0,1.0
2017-12-19 15:00:00,18787.2109,18803.3906,18628.0,18679.5234,19750.0,19940.0,19750.0,19940.0,4.0
2017-12-19 16:00:00,18679.5234,18846.3477,18631.2598,18743.2949,19950.0,19950.0,19886.0,19886.0,5.0
2017-12-19 17:00:00,18743.2949,18825.248,18702.0977,18786.6797,19900.0,19900.0,19800.0,19800.0,9.0
2017-12-19 18:00:00,18796.5313,18813.7422,18513.1211,18611.7656,19250.0,19250.0,19250.0,19250.0,1.0
2017-12-19 19:00:00,18607.2734,18650.1289,18086.3555,18236.5547,18980.0,19080.0,18870.0,18870.0,7.0
2017-12-19 20:00:00,18236.5547,18257.9102,17634.3496,17752.3828,18740.0,18740.0,18550.0,18550.0,3.0
2017-12-19 21:00:00,17752.3828,18189.5625,17745.0059,17956.8281,18960.0,19110.0,18960.0,19110.0,2.0
2017-12-19 22:00:00,17956.8281,18300.2988,17956.8281,18046.8926,19000.0,19000.0,18690.0,18720.0,14.0
2017-12-19 23:00:00,18045.5664,18045.5664,17707.2539,17894.748,18570.0,18770.0,18540.0,18770.0,7.0
2017-12-20 00:00:00,17894.748,17978.3711,17734.0117,17911.3672,18650.0,18800.0,18650.0,18800.0,4.0
2017-12-20 01:00:00,17912.8828,18317.9414,17902.5078,18305.4336,18790.0,19440.0,18790.0,19440.0,4.0
2017-12-20 02:00:00,18305.4336,18393.1699,18193.6484,18223.6563,18850.0,18850.0,18840.0,18840.0,2.0
2017-12-20 03:00:00,18223.6563,18259.0918,18096.9824,18180.7461,18940.0,19070.0,18940.0,18940.0,3.0
2017-12-20 04:00:00,18180.7461,18190.5,17800.7012,17876.1953,18600.0,18700.0,18550.0,18550.0,5.0
2017-12-20 05:00:00,17876.1953,17943.9551,17508.752,17604.625,18460.0,18480.0,18300.0,18300.0,11.0
2017-12-20 06:00:00,17604.625,17644.6016,16736.0,16964.3867,17800.0,18760.0,17800.0,18760.0,2.0
2017-12-20 07:00:00,16964.3867,17425.1406,16964.3867,17196.5547,17870.0,18190.0,17870.0,18190.0,2.0
2017-12-20 08:00:00,17196.5547,17661.4258,17148.5117,17589.0605,18320.0,18320.0,17610.0,17610.0,2.0
2017-12-20 09:00:00,17589.0605,17629.5742,15815.7881,16845.5391,17000.0,18010.0,16100.0,16640.0,23.0
2017-12-20 10:00:00,16845.5391,16893.6758,15816.2305,16305.7676,17020.0,17020.0,16960.0,16960.0,2.0
2017-12-20 11:00:00,16305.7676,17198.3945,16305.7676,17189.7031,18530.0,18530.0,17650.0,17650.0,2.0
2017-12-20 12:00:00,17189.7031,17243.916,16834.2891,16850.2422,17880.0,17880.0,17880.0,17880.0,1.0
2017-12-20 13:00:00,16850.2422,17031.0059,16607.3711,16879.9922,17680.0,17680.0,17380.0,17380.0,3.0
2017-12-20 14:00:00,16879.9922,17000.0293,16418.4609,16461.2363,17480.0,17480.0,16880.0,16880.0,5.0
2017-12-20 15:00:00,16461.2363,16534.6406,15905.8271,16333.8408,16690.0,17100.0,16690.0,17100.0,3.0
2017-12-20 16:00:00,16332.3701,16801.8008,16119.9199,16406.3945,17540.0,17540.0,17500.0,17500.0,2.0
2017-12-20 17:00:00,16406.3945,17076.625,16343.4434,17019.9648,17750.0,17850.0,17750.0,17850.0,2.0
2017-12-20 18:00:00,17019.9648,17049.6758,16736.5,16927.1855,17950.0,18000.0,17950.0,18000.0,2.0
2017-12-20 19:00:00,16927.1855,17489.252,16927.1855,17282.0547,17940.0,18150.0,17715.0,18150.0,6.5
2017-12-20 20:00:00,17282.0547,17498.5566,17095.5234,17365.9023,17930.0,18300.0,17480.0,18300.0,11.0
2017-12-20 21:00:00,17365.9023,17836.1504,17355.6523,17762.9063,18280.0,18550.0,18280.0,18380.0,9.0
2017-12-20 22:00:00,17762.9063,17837.5605,16966.3594,17079.957,17940.0,18120.0,17940.0,18120.0,2.0
2017-12-20 23:00:00,17079.957,17418.5801,17076.9648,17167.6406,18050.0,18050.0,17550.0,17650.0,4.0
2017-12-21 00:00:00,17167.6406,17221.8711,16364.1631,16449.1309,17530.0,17530.0,16810.0,16970.0,11.0
2017-12-21 01:00:00,16449.1309,16525.3418,16013.1357,16345.5762,16750.0,17150.0,16750.0,17150.0,18.0
2017-12-21 02:00:00,16345.5762,16921.4023,16334.3154,16856.5527,17350.0,17375.0,17150.0,17150.0,4.0
2017-12-21 03:00:00,16856.5527,16875.5605,16485.457,16808.4023,17150.0,17150.0,17150.0,17150.0,3.0
2017-12-21 04:00:00,16809.6523,16887.293,16416.748,16729.0039,17150.0,17150.0,17140.0,17140.0,2.0
2017-12-21 05:00:00,16731.7539,16774.4863,16537.8164,16626.9824,17100.0,17100.0,17100.0,17100.0,5.0
2017-12-21 06:00:00,16626.9824,16675.6406,16064.5,16210.1279,16500.0,16500.0,16500.0,16500.0,1.0
2017-12-21 07:00:00,16210.1279,16347.6992,15586.0859,16347.6992,16780.0,16850.0,16500.0,16810.0,6.0
2017-12-21 08:00:00,16347.6992,16554.5254,16053.0107,16458.6563,16510.0,16635.0,16220.0,16220.0,10.0
2017-12-21 09:00:00,16458.6563,16752.4961,16389.4414,16668.0664,16750.0,16750.0,16750.0,16750.0,1.0
2017-12-21 10:00:00,16668.0664,16713.8066,16372.2451,16468.0117,16890.0,16890.0,16890.0,16890.0,1.0
2017-12-21 11:00:00,16468.0117,16657.1914,16328.9053,16349.8135,16590.0,16600.0,16590.0,16600.0,2.0
2017-12-21 12:00:00,16349.8135,16950.4961,16096.4727,16919.0703,16600.0,17320.0,16600.0,17260.0,8.0
2017-12-21 13:00:00,16919.0703,17068.0,16778.082,16886.9648,17470.0,17500.0,17470.0,17500.0,3.0
2017-12-21 14:00:00,16903.5,16929.0,16644.6875,16738.9688,17200.0,17200.0,17200.0,17200.0,1.0
2017-12-21 15:00:00,16738.9688,17197.5,16728.6289,17168.9277,17530.0,17530.0,17530.0,17530.0,1.0
2017-12-21 16:00:00,17168.9277,17339.748,16861.5,17027.1094,17436.666666666668,17436.666666666668,17350.0,17350.0,2.0
2017-12-21 17:00:00,17027.1094,17085.4648,16653.5742,16731.4766,17343.333333333332,17343.333333333332,17170.0,17170.0,3.0
2017-12-21 18:00:00,16731.4766,16955.7734,16693.1094,16739.5898,17250.0,17250.0,16990.0,16990.0,4.0
2017-12-21 19:00:00,16739.5898,16792.3965,16429.1406,16563.1445,17253.333333333332,17253.333333333332,17053.333333333332,17053.333333333332,4.0
2017-12-21 20:00:00,16563.1445,16720.5,16411.5,16581.6094,17256.666666666668,17256.666666666668,17116.666666666668,17116.666666666668,4.0
2017-12-21 21:00:00,16581.6094,16813.0879,16581.6094,16605.2109,17260.0,17260.0,17180.0,17180.0,4.0
2017-12-21 22:00:00,16605.2109,16698.3672,16057.5,16163.833,16960.0,16960.0,16700.0,16770.0,12.0
2017-12-21 23:00:00,16163.833,16425.2617,15921.0449,15921.0449,16750.0,16750.0,16150.0,16260.0,22.0
2017-12-22 00:00:00,15921.0449,16028.6348,15008.5,15334.0,16110.0,16200.0,15800.0,15990.0,44.0
2017-12-22 01:00:00,15371.0,15810.0,15154.0,15583.5,16020.0,16320.0,15880.0,15900.0,17.0
2017-12-22 02:00:00,15583.5,15701.3252,14853.5,15295.5,15680.0,15710.0,15600.0,15710.0,14.0
2017-12-22 03:00:00,15295.5,15474.1729,15159.0,15258.5,15850.0,15850.0,15350.0,15710.0,21.0
2017-12-22 04:00:00,15256.5,15439.0,14928.5,15376.5,15540.0,15650.0,15540.0,15620.0,3.0
2017-12-22 05:00:00,15376.5,15490.8477,14980.5,15149.5,15700.0,17100.0,15630.0,15630.0,8.0
2017-12-22 06:00:00,15149.5,15457.1494,14971.3486,15385.1992,16660.0,16660.0,16660.0,16660.0,2.0
2017-12-22 07:00:00,15389.1992,15785.4023,15314.7988,15423.5,16375.0,16375.0,16375.0,16375.0,1.5
2017-12-22 08:00:00,15423.5,15696.3975,15305.5,15696.3975,16090.0,16090.0,16090.0,16090.0,1.0
2017-12-22 09:00:00,15708.8975,15801.0322,14990.5244,14990.5244,15720.0,15860.0,15000.0,15000.0,11.0
2017-12-22 10:00:00,14986.2744,15058.5,14193.875,14342.0,15000.0,15000.0,14750.0,14750.0,3.0
2017-12-22 11:00:00,14337.5,14544.5,13811.5244,13907.7744,14000.0,14500.0,13800.0,14500.0,6.0
2017-12-22 12:00:00,13921.2744,14044.5,13048.0,13995.75,14190.0,14840.0,13800.0,14720.0,11.0
2017-12-22 13:00:00,13993.25,14563.8242,13790.3486,14375.0996,14780.0,15240.0,14640.0,14900.0,10.0
2017-12-22 14:00:00,14375.3496,14552.5,13569.5,13700.0742,14630.0,14630.0,14630.0,14630.0,1.0
