,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
61,963.99,970.0,940.11,940.42,2017-01-31T23:59:56.0000000Z,2017-01-31T12:00:00.0000000Z,2017-02-01T00:00:00.0000000Z,2017-01-31T12:00:00.0000000Z,3777,7146.3548873
62,966.95,977.52,962.0,963.99,2017-02-01T11:59:52.0000000Z,2017-02-01T00:00:02.0000000Z,2017-02-01T12:00:00.0000000Z,2017-02-01T00:00:00.0000000Z,3020,4017.26334684
63,983.67,986.96,962.04,966.45,2017-02-01T23:59:46.0000000Z,2017-02-01T12:00:08.0000000Z,2017-02-02T00:00:00.0000000Z,2017-02-01T12:00:00.0000000Z,2656,2623.85050504
64,991.02,995.0,973.12,983.79,2017-02-02T11:59:48.0000000Z,2017-02-02T00:00:14.0000000Z,2017-02-02T12:00:00.0000000Z,2017-02-02T00:00:00.0000000Z,2844,3625.44212703
65,1009.17,1011.65,986.0,990.27,2017-02-02T23:58:55.0000000Z,2017-02-02T12:00:20.0000000Z,2017-02-03T00:00:00.0000000Z,2017-02-02T12:00:00.0000000Z,3142,4644.23840946
66,1005.32,1022.64,987.01,1009.15,2017-02-03T11:59:59.0000000Z,2017-02-03T00:00:10.0000000Z,2017-02-03T12:00:00.0000000Z,2017-02-03T00:00:00.0000000Z,5457,5814.85576801
67,1016.99,1017.62,988.88,1005.44,2017-02-03T23:59:15.0000000Z,2017-02-03T12:00:05.0000000Z,2017-02-04T00:00:00.0000000Z,2017-02-03T12:00:00.0000000Z,3295,5113.1684533
68,1009.77,1020.0,1004.0,1015.06,2017-02-04T11:59:47.0000000Z,2017-02-04T00:00:07.0000000Z,2017-02-04T12:00:00.0000000Z,2017-02-04T00:00:00.0000000Z,1803,2009.71095031
69,1033.18,1044.23,1009.37,1009.37,2017-02-04T23:59:16.0000000Z,2017-02-04T12:00:14.0000000Z,2017-02-05T00:00:00.0000000Z,2017-02-04T12:00:00.0000000Z,2020,2930.16434544
70,1022.22,1034.6,1016.5,1034.13,2017-02-05T11:58:23.0000000Z,2017-02-05T00:00:06.0000000Z,2017-02-05T12:00:00.0000000Z,2017-02-05T00:00:00.0000000Z,1090,1304.64143977
71,1011.07,1022.84,1004.7,1021.23,2017-02-05T23:59:38.0000000Z,2017-02-05T12:01:22.0000000Z,2017-02-06T00:00:00.0000000Z,2017-02-05T12:00:00.0000000Z,1922,3043.52901047
72,1022.99,1031.94,1005.1,1010.03,2017-02-06T11:58:05.0000000Z,2017-02-06T00:00:09.0000000Z,2017-02-06T12:00:00.0000000Z,2017-02-06T00:00:00.0000000Z,2042,2166.42552928
73,1023.99,1026.65,1017.0,1023.0,2017-02-06T23:59:31.0000000Z,2017-02-06T12:01:12.0000000Z,2017-02-07T00:00:00.0000000Z,2017-02-06T12:00:00.0000000Z,2944,2774.81763453
74,1047.03,1048.88,1021.3,1024.0,2017-02-07T11:59:53.0000000Z,2017-02-07T00:00:04.0000000Z,2017-02-07T12:00:00.0000000Z,2017-02-07T00:00:00.0000000Z,3232,2636.06376681
75,1052.48,1056.25,1045.01,1047.49,2017-02-07T23:59:51.0000000Z,2017-02-07T12:00:03.0000000Z,2017-02-08T00:00:00.0000000Z,2017-02-07T12:00:00.0000000Z,2470,2646.74721438
76,1040.99,1070.0,1025.0,1052.48,2017-02-08T11:59:29.0000000Z,2017-02-08T00:00:04.0000000Z,2017-02-08T12:00:00.0000000Z,2017-02-08T00:00:00.0000000Z,6599,6696.756307529
77,1050.4,1062.74,1030.51,1040.99,2017-02-08T23:58:57.0000000Z,2017-02-08T12:00:43.0000000Z,2017-02-09T00:00:00.0000000Z,2017-02-08T12:00:00.0000000Z,4124,2936.508344409
78,1065.1,1074.69,1046.84,1051.73,2017-02-09T11:58:11.0000000Z,2017-02-09T00:00:24.0000000Z,2017-02-09T12:00:00.0000000Z,2017-02-09T00:00:00.0000000Z,4027,4872.727645009
79,986.0,1065.13,913.73,1065.09,2017-02-09T23:59:52.0000000Z,2017-02-09T12:01:14.0000000Z,2017-02-10T00:00:00.0000000Z,2017-02-09T12:00:00.0000000Z,12400,20277.342519016
80,976.82,992.0,950.0,985.71,2017-02-10T11:59:47.0000000Z,2017-02-10T00:00:05.0000000Z,2017-02-10T12:00:00.0000000Z,2017-02-10T00:00:00.0000000Z,4528,4876.031056758
