,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
44,45.06,45.77,42.51,43.27,2017-07-20T23:59:49.0000000Z,2017-07-20T12:02:48.0000000Z,2017-07-21T00:00:00.0000000Z,2017-07-20T12:00:00.0000000Z,2046,51755.96416168
45,46.03,47.96,44.46,44.57,2017-07-21T11:59:39.0000000Z,2017-07-21T00:04:44.0000000Z,2017-07-21T12:00:00.0000000Z,2017-07-21T00:00:00.0000000Z,1243,19414.26924836
46,45.45,46.22,44.09,45.82,2017-07-21T23:44:40.0000000Z,2017-07-21T12:03:05.0000000Z,2017-07-22T00:00:00.0000000Z,2017-07-21T12:00:00.0000000Z,903,13441.43248157
47,45.75,46.47,44.85,45.21,2017-07-22T11:59:10.0000000Z,2017-07-22T00:08:21.0000000Z,2017-07-22T12:00:00.0000000Z,2017-07-22T00:00:00.0000000Z,303,5570.3053248
48,46.87,47.5,45.26,45.73,2017-07-22T23:58:04.0000000Z,2017-07-22T12:01:09.0000000Z,2017-07-23T00:00:00.0000000Z,2017-07-22T12:00:00.0000000Z,341,6027.0661505
49,43.5,47.04,43.37,46.95,2017-07-23T11:59:42.0000000Z,2017-07-23T00:06:13.0000000Z,2017-07-23T12:00:00.0000000Z,2017-07-23T00:00:00.0000000Z,660,10469.65856354
50,45.29,45.77,43.45,43.52,2017-07-23T23:42:24.0000000Z,2017-07-23T12:00:35.0000000Z,2017-07-24T00:00:00.0000000Z,2017-07-23T12:00:00.0000000Z,286,5099.1756799
51,44.51,45.42,43.6,44.9,2017-07-24T11:56:04.0000000Z,2017-07-24T00:04:05.0000000Z,2017-07-24T12:00:00.0000000Z,2017-07-24T00:00:00.0000000Z,652,5022.89657353
52,44.95,45.62,44.49,44.59,2017-07-24T23:53:17.0000000Z,2017-07-24T12:03:20.0000000Z,2017-07-25T00:00:00.0000000Z,2017-07-24T12:00:00.0000000Z,458,7361.47204398
53,41.55,45.3,41.4,45.0,2017-07-25T11:59:32.0000000Z,2017-07-25T00:06:25.0000000Z,2017-07-25T12:00:00.0000000Z,2017-07-25T00:00:00.0000000Z,834,17695.06293243
54,42.02,42.89,40.38,41.69,2017-07-25T23:52:44.0000000Z,2017-07-25T12:00:20.0000000Z,2017-07-26T00:00:00.0000000Z,2017-07-25T12:00:00.0000000Z,992,15959.22313707
55,41.96,42.9,40.23,42.1,2017-07-26T11:59:20.0000000Z,2017-07-26T00:00:06.0000000Z,2017-07-26T12:00:00.0000000Z,2017-07-26T00:00:00.0000000Z,1045,11172.91362238
56,41.8,42.6,40.37,42.09,2017-07-26T23:25:18.0000000Z,2017-07-26T12:00:18.0000000Z,2017-07-27T00:00:00.0000000Z,2017-07-26T12:00:00.0000000Z,653,12356.87472529
57,41.63,42.86,41.2,42.1,2017-07-27T11:40:42.0000000Z,2017-07-27T00:00:00.0000000Z,2017-07-27T12:00:00.0000000Z,2017-07-27T00:00:00.0000000Z,457,10986.88179778
58,41.65,42.18,40.8,41.63,2017-07-27T23:59:51.0000000Z,2017-07-27T12:19:22.0000000Z,2017-07-28T00:00:00.0000000Z,2017-07-27T12:00:00.0000000Z,461,9587.95122042
59,41.09,42.2,40.11,41.86,2017-07-28T11:59:56.0000000Z,2017-07-28T00:03:16.0000000Z,2017-07-28T12:00:00.0000000Z,2017-07-28T00:00:00.0000000Z,716,16936.42155236
60,40.25,41.64,40.02,41.03,2017-07-28T23:50:04.0000000Z,2017-07-28T12:00:07.0000000Z,2017-07-29T00:00:00.0000000Z,2017-07-28T12:00:00.0000000Z,735,11013.93324193
61,38.6,40.45,38.25,40.25,2017-07-29T11:57:32.0000000Z,2017-07-29T00:03:22.0000000Z,2017-07-29T12:00:00.0000000Z,2017-07-29T00:00:00.0000000Z,529,9383.74887702
62,40.54,41.24,38.61,38.68,2017-07-29T23:59:29.0000000Z,2017-07-29T12:00:39.0000000Z,2017-07-30T00:00:00.0000000Z,2017-07-29T12:00:00.0000000Z,817,16436.30786468
63,40.39,41.22,39.3,40.71,2017-07-30T11:55:26.0000000Z,2017-07-30T00:00:51.0000000Z,2017-07-30T12:00:00.0000000Z,2017-07-30T00:00:00.0000000Z,325,4346.3128947
64,39.86,40.94,39.53,40.4,2017-07-30T23:55:07.0000000Z,2017-07-30T12:10:32.0000000Z,2017-07-31T00:00:00.0000000Z,2017-07-30T12:00:00.0000000Z,322,4183.42541148
65,38.89,40.0,38.7,39.9,2017-07-31T11:55:25.0000000Z,2017-07-31T00:01:29.0000000Z,2017-07-31T12:00:00.0000000Z,2017-07-31T00:00:00.0000000Z,589,11809.59421869
66,42.11,43.24,37.39,39.1,2017-07-31T23:53:53.0000000Z,2017-07-31T12:00:21.0000000Z,2017-08-01T00:00:00.0000000Z,2017-07-31T12:00:00.0000000Z,1530,37053.1835693
67,41.49,43.61,39.72,42.11,2017-08-01T11:57:21.0000000Z,2017-08-01T00:04:49.0000000Z,2017-08-01T12:00:00.0000000Z,2017-08-01T00:00:00.0000000Z,1020,17309.535343119
68,43.16,44.3,40.22,41.24,2017-08-01T23:45:09.0000000Z,2017-08-01T12:01:53.0000000Z,2017-08-02T00:00:00.0000000Z,2017-08-01T12:00:00.0000000Z,1832,28186.79021754
69,43.14,43.26,42.2,43.06,2017-08-02T11:55:16.0000000Z,2017-08-02T00:03:47.0000000Z,2017-08-02T12:00:00.0000000Z,2017-08-02T00:00:00.0000000Z,410,6187.93745126
70,41.69,43.15,41.44,43.14,2017-08-02T23:58:41.0000000Z,2017-08-02T12:06:47.0000000Z,2017-08-03T00:00:00.0000000Z,2017-08-02T12:00:00.0000000Z,558,10904.25596992
71,42.75,43.0,41.8,41.85,2017-08-03T11:50:40.0000000Z,2017-08-03T00:12:41.0000000Z,2017-08-03T12:00:00.0000000Z,2017-08-03T00:00:00.0000000Z,233,4397.05357206
72,42.5,42.81,42.24,42.75,2017-08-03T23:52:04.0000000Z,2017-08-03T12:06:12.0000000Z,2017-08-04T00:00:00.0000000Z,2017-08-03T12:00:00.0000000Z,288,3890.54970866
73,43.15,43.2,42.32,42.66,2017-08-04T11:58:38.0000000Z,2017-08-04T00:06:23.0000000Z,2017-08-04T12:00:00.0000000Z,2017-08-04T00:00:00.0000000Z,563,8502.07281839
