btcdate,btcbegin,cboebegin,cboehigh,cboelow,cboeend,cboevolumn
2018-01-15 15:00:00,13599.9863,13978.666666666666,13989.333333333334,13644.0,13644.0,6.066666666666666
2018-01-15 16:00:00,13749.4004,13980.0,13990.0,13635.0,13635.0,6.0
2018-01-15 17:00:00,13642.5645,13981.333333333334,13990.666666666666,13626.0,13626.0,5.933333333333334
2018-01-15 18:00:00,13594.2627,13982.666666666666,13991.333333333334,13617.0,13617.0,5.866666666666667
2018-01-15 19:00:00,13668.2021,13984.0,13992.0,13608.0,13608.0,5.8
2018-01-15 20:00:00,13755.5098,13985.333333333334,13992.666666666666,13599.0,13599.0,5.733333333333333
2018-01-15 21:00:00,13774.5,13986.666666666666,13993.333333333334,13590.0,13590.0,5.666666666666667
2018-01-15 22:00:00,14136.5703,13988.0,13994.0,13581.0,13581.0,5.6
2018-01-15 23:00:00,14154.3496,13989.333333333334,13994.666666666666,13572.0,13572.0,5.533333333333333
2018-01-16 00:00:00,14119.0449,13990.666666666666,13995.333333333334,13563.0,13563.0,5.466666666666667
2018-01-16 01:00:00,14072.8877,13992.0,13996.0,13554.0,13554.0,5.4
2018-01-16 02:00:00,14153.0,13993.333333333334,13996.666666666666,13545.0,13545.0,5.333333333333333
2018-01-16 03:00:00,13904.9004,13994.666666666666,13997.333333333334,13536.0,13536.0,5.266666666666667
2018-01-16 04:00:00,13919.4063,13996.0,13998.0,13527.0,13527.0,5.2
2018-01-16 05:00:00,13899.9961,13997.333333333334,13998.666666666666,13518.0,13518.0,5.133333333333334
2018-01-16 06:00:00,13724.418,13998.666666666666,13999.333333333334,13509.0,13509.0,5.066666666666666
2018-01-16 07:00:00,13916.8213,14000.0,14000.0,13500.0,13500.0,5.0
2018-01-16 08:00:00,13803.5752,13600.0,13620.0,13220.0,13220.0,43.0
2018-01-16 09:00:00,13594.542,13200.0,13330.0,13000.0,13060.0,17.0
2018-01-16 10:00:00,13243.6641,13020.0,13020.0,12600.0,12710.0,37.0
2018-01-16 11:00:00,13076.6943,12990.0,13110.0,12800.0,12800.0,18.0
2018-01-16 12:00:00,13171.0049,13030.0,13030.0,12780.0,12786.0,30.0
2018-01-16 13:00:00,12925.2041,13006.0,13030.0,12920.0,12970.0,16.0
2018-01-16 14:00:00,13008.8652,13000.0,13100.0,12998.0,13100.0,26.0
2018-01-16 15:00:00,13130.1982,13073.0,13100.0,13073.0,13100.0,8.0
2018-01-16 16:00:00,13158.9434,13053.0,13053.0,11790.0,11823.0,103.0
2018-01-16 17:00:00,12497.6016,11770.0,12220.0,11650.0,12080.0,71.0
2018-01-16 18:00:00,12256.5469,12000.0,12000.0,11120.0,11860.0,82.0
2018-01-16 19:00:00,11454.8594,11850.0,12060.0,11750.0,12060.0,34.0
2018-01-16 20:00:00,11804.998,11990.0,12260.0,11990.0,12100.0,19.0
2018-01-16 21:00:00,12233.0801,12000.0,12160.0,11900.0,12160.0,17.0
2018-01-16 22:00:00,12110.6855,11950.0,12040.0,11520.0,12040.0,30.0
2018-01-16 23:00:00,11634.5498,12100.0,12170.0,11920.0,12000.0,22.0
2018-01-17 00:00:00,11980.0293,12070.0,12300.0,12070.0,12250.0,10.0
2018-01-17 01:00:00,12296.4131,12000.0,12050.0,11443.0,11610.0,73.0
2018-01-17 02:00:00,12039.1133,11540.0,11650.0,11180.0,11530.0,64.0
2018-01-17 03:00:00,11396.9531,11440.0,11830.0,11399.0,11735.0,57.0
2018-01-17 04:00:00,11527.6914,11800.0,11870.0,11500.0,11630.0,42.0
2018-01-17 05:00:00,11539.5449,11500.0,11580.0,11030.0,11340.0,17.0
2018-01-17 06:00:00,11089.0059,11000.0,11164.0,10300.0,10300.0,94.0
2018-01-17 07:00:00,10715.7734,10400.0,11520.0,10250.0,11520.0,52.0
2018-01-17 08:00:00,11247.6738,11350.0,11750.0,11350.0,11500.0,18.0
2018-01-17 09:00:00,11392.5742,11420.0,11420.0,11180.0,11350.0,10.0
2018-01-17 10:00:00,11140.1445,11240.0,11275.0,11090.0,11240.0,9.0
2018-01-17 11:00:00,11314.9043,11060.0,11130.0,11000.0,11130.0,8.0
2018-01-17 12:00:00,10992.5098,10900.0,10960.0,10820.0,10880.0,8.0
2018-01-17 13:00:00,10917.4102,11260.0,11400.0,11000.0,11030.0,15.0
2018-01-17 14:00:00,11134.1914,11170.0,11500.0,11054.0,11470.0,17.0
2018-01-17 15:00:00,11141.5391,11580.0,11600.0,11300.0,11300.0,23.0
2018-01-17 16:00:00,11275.3145,11300.0,11301.0,10910.0,11020.0,94.0
2018-01-17 17:00:00,11236.5684,11100.0,11100.0,10800.0,10940.0,14.0
2018-01-17 18:00:00,10970.9961,10940.0,10950.0,10200.0,10220.0,38.0
2018-01-17 19:00:00,10619.8848,10210.0,10610.0,10150.0,10530.0,15.0
2018-01-17 20:00:00,10073.4941,10450.0,10640.0,10030.0,10640.0,9.0
2018-01-17 21:00:00,10200.3438,10710.0,10720.0,10495.0,10600.0,23.0
2018-01-17 22:00:00,10405.9277,10520.0,10520.0,9800.0,9850.0,76.0
2018-01-17 23:00:00,10039.9775,9810.0,9840.0,9390.0,9420.0,235.0
2018-01-18 00:00:00,9406.7109,9380.0,10150.0,9310.0,10150.0,56.0
2018-01-18 01:00:00,9507.7227,10040.0,10460.0,9970.0,10230.0,26.0
2018-01-18 02:00:00,10330.5938,10200.0,10240.0,9960.0,10021.0,18.0
2018-01-18 03:00:00,10102.043,10060.0,10330.0,9956.0,10200.0,32.0
2018-01-18 04:00:00,9805.5,10200.0,10910.0,10200.0,10882.0,27.0
2018-01-18 05:00:00,10494.6348,10750.0,11120.0,10720.0,10820.0,35.0
2018-01-18 06:00:00,10924.4102,11300.0,11500.0,11250.0,11300.0,12.0
2018-01-18 07:00:00,11376.6914,11320.0,11330.0,10930.0,11050.0,32.0
2018-01-18 08:00:00,11168.8848,11170.0,11330.0,10980.0,10980.0,5.0
2018-01-18 09:00:00,11199.6055,11200.0,11660.0,11200.0,11660.0,9.0
2018-01-18 10:00:00,11299.9961,11660.0,11750.0,11400.0,11750.0,19.0
2018-01-18 11:00:00,11534.1602,11690.0,11790.0,11670.0,11780.0,14.0
2018-01-18 12:00:00,11758.1455,11570.0,11570.0,11480.0,11520.0,11.0
2018-01-18 13:00:00,11370.4902,11250.0,11250.0,11170.0,11170.0,5.0
2018-01-18 14:00:00,11145.0156,11125.0,11125.0,11035.0,11050.0,7.5
2018-01-18 15:00:00,11038.5664,11000.0,11000.0,10900.0,10930.0,10.0
2018-01-18 16:00:00,11182.0059,10950.0,10950.0,10830.0,10900.0,7.0
2018-01-18 17:00:00,10749.2754,11100.0,11135.0,11000.0,11110.0,11.5
2018-01-18 18:00:00,10894.5,11250.0,11320.0,11170.0,11320.0,16.0
2018-01-18 19:00:00,11246.0254,11540.0,11600.0,11540.0,11600.0,4.0
2018-01-18 20:00:00,11333.583999999999,11590.0,11870.0,11590.0,11830.0,8.0
2018-01-18 21:00:00,11571.666000000001,12000.0,12000.0,11590.0,11690.0,34.0
2018-01-18 22:00:00,11720.8398,11720.0,11900.0,11700.0,11700.0,17.0
2018-01-18 23:00:00,11717.1152,11870.0,12200.0,11850.0,11920.0,101.0
2018-01-19 00:00:00,11967.7441,12001.0,12054.0,11770.0,11770.0,29.0
2018-01-19 01:00:00,12059.3555,11780.0,11860.0,11720.0,11860.0,14.0
2018-01-19 02:00:00,11785.7461,11770.0,11770.0,11520.0,11650.0,18.0
2018-01-19 03:00:00,11531.6699,11730.0,11880.0,11730.0,11880.0,8.0
2018-01-19 04:00:00,11809.9961,11830.0,11960.0,11820.0,11960.0,26.0
2018-01-19 05:00:00,11827.5,11990.0,12080.0,11860.0,11880.0,10.0
2018-01-19 06:00:00,11822.0098,11470.0,11470.0,11240.0,11240.0,6.0
2018-01-19 07:00:00,11605.5,11420.0,11420.0,11420.0,11420.0,2.0
2018-01-19 08:00:00,11319.7637,11180.0,11450.0,11160.0,11450.0,15.0
2018-01-19 09:00:00,11285.4492,11380.0,11550.0,11380.0,11550.0,3.0
2018-01-19 10:00:00,11540.1055,11420.0,11420.0,11420.0,11420.0,1.0
2018-01-19 11:00:00,11497.3789,11280.0,11280.0,11130.0,11230.0,3.0
2018-01-19 12:00:00,11132.3848,11270.0,11270.0,11060.0,11060.0,6.0
2018-01-19 13:00:00,11203.8379,11100.0,11580.0,11100.0,11580.0,20.0
2018-01-19 14:00:00,11435.0293,11206.666666666666,11643.333333333334,11150.0,11643.333333333334,20.0
2018-01-19 15:00:00,11415.3594,11313.333333333334,11706.666666666666,11200.0,11706.666666666666,20.0
2018-01-19 16:00:00,11585.7383,11420.0,11770.0,11250.0,11770.0,20.0
2018-01-19 17:00:00,11441.5898,11880.0,11910.0,11800.0,11800.0,8.0
2018-01-19 18:00:00,11727.4648,11720.0,11940.0,11720.0,11940.0,3.0
2018-01-19 19:00:00,11695.1992,11987.0,11987.0,11930.0,11950.0,5.0
2018-01-19 20:00:00,11910.5488,11830.0,11900.0,11830.0,11900.0,3.0
2018-01-19 21:00:00,11789.4844,12000.0,12000.0,11900.0,11900.0,7.0
2018-01-19 22:00:00,11895.5449,11750.0,11870.0,11750.0,11760.0,12.0
2018-01-19 23:00:00,11750.0059,11750.0,11750.0,11540.0,11720.0,9.0
2018-01-20 00:00:00,11501.3594,11670.0,11770.0,11590.0,11770.0,4.0
2018-01-20 01:00:00,11556.0674,11740.0,11810.0,11550.0,11550.0,8.0
2018-01-20 02:00:00,11665.5801,11500.0,11500.0,11300.0,11300.0,7.0
2018-01-20 03:00:00,11272.0742,11190.0,11340.0,11180.0,11340.0,7.0
2018-01-20 04:00:00,11266.3418,11250.0,11360.0,11250.0,11360.0,6.0
2018-01-20 05:00:00,11279.9707,11350.0,11550.0,11350.0,11370.0,15.0
2018-01-20 06:00:00,11402.7578,11371.666666666666,11538.333333333334,11341.666666666666,11383.333333333334,13.833333333333334
2018-01-22 03:00:00,11436.9961,11393.333333333334,11526.666666666666,11333.333333333334,11396.666666666666,12.666666666666668
2018-01-22 04:00:00,11503.668,11415.0,11515.0,11325.0,11410.0,11.5
2018-01-22 05:00:00,11494.5703,11436.666666666666,11503.333333333334,11316.666666666666,11423.333333333334,10.333333333333334
2018-01-22 06:00:00,11146.2539,11458.333333333334,11491.666666666666,11308.333333333334,11436.666666666666,9.166666666666666
2018-01-22 07:00:00,11366.6152,11480.0,11480.0,11300.0,11450.0,8.0
2018-01-22 08:00:00,11229.9746,11560.0,11560.0,11560.0,11560.0,1.0
2018-01-22 09:00:00,11524.3516,11760.0,11770.0,11730.0,11730.0,7.0
2018-01-22 10:00:00,11698.9355,11655.0,11660.0,11630.0,11630.0,4.5
2018-01-22 11:00:00,11442.0605,11550.0,11550.0,11530.0,11530.0,2.0
2018-01-22 12:00:00,11568.0,11560.0,11730.0,11560.0,11730.0,2.0
2018-01-22 13:00:00,11502.5508,11530.0,11685.0,11520.0,11685.0,6.0
2018-01-22 14:00:00,11617.6992,11500.0,11640.0,11480.0,11640.0,10.0
2018-01-22 15:00:00,11464.9473,11650.0,11660.0,11650.0,11660.0,2.0
2018-01-22 16:00:00,11618.9688,11705.0,11710.0,11705.0,11710.0,1.5
2018-01-22 17:00:00,11743.3594,11760.0,11760.0,11760.0,11760.0,1.0
2018-01-22 18:00:00,11728.7949,11860.0,11860.0,11720.0,11720.0,3.0
2018-01-22 19:00:00,11737.3242,11730.0,11730.0,11520.0,11520.0,13.0
2018-01-22 20:00:00,11721.4395,11600.0,11600.0,11320.0,11320.0,23.0
2018-01-22 21:00:00,11304.9707,11050.0,11050.0,10640.0,10640.0,24.0
2018-01-22 22:00:00,11314.5957,10690.0,10780.0,10420.0,10700.0,42.0
2018-01-22 23:00:00,10628.3555,10860.0,10860.0,10510.0,10640.0,17.0
2018-01-23 00:00:00,10655.9063,10620.0,10620.0,10330.0,10500.0,10.0
2018-01-23 01:00:00,10402.3984,10600.0,10690.0,10600.0,10600.0,24.0
2018-01-23 02:00:00,10507.9961,10730.0,10730.0,10520.0,10680.0,9.0
2018-01-23 03:00:00,10581.6152,10510.0,10570.0,10390.0,10530.0,27.0
2018-01-23 04:00:00,10453.0059,10440.0,10640.0,10270.0,10310.0,27.0
2018-01-23 05:00:00,10607.7949,10490.0,10490.0,10160.0,10270.0,18.0
2018-01-23 06:00:00,10397.5391,10090.0,10502.0,10050.0,10490.0,11.0
2018-01-23 07:00:00,10354.0,10380.0,10730.0,10380.0,10690.0,18.0
2018-01-23 08:00:00,10663.8457,10740.0,10820.0,10740.0,10820.0,3.0
2018-01-23 09:00:00,10783.7012,10810.0,11000.0,10764.0,11000.0,9.0
2018-01-23 10:00:00,10822.4707,10800.0,10830.0,10800.0,10830.0,2.0
2018-01-23 11:00:00,10691.4199,10800.0,10840.0,10800.0,10840.0,6.0
2018-01-23 12:00:00,10772.9746,10920.0,10920.0,10920.0,10920.0,1.0
2018-01-23 13:00:00,10847.2539,10800.0,10800.0,10330.0,10410.0,25.0
2018-01-23 14:00:00,10589.9961,10390.0,10550.0,10350.0,10550.0,13.0
2018-01-23 15:00:00,10422.1699,10450.0,10450.0,10290.0,10290.0,16.0
2018-01-23 16:00:00,10330.9551,10490.0,10490.0,10490.0,10490.0,5.0
2018-01-23 17:00:00,10307.4941,10650.0,10770.0,10650.0,10770.0,6.0
2018-01-23 18:00:00,10692.6016,10490.0,10600.0,10485.0,10600.0,5.5
2018-01-23 19:00:00,10477.4492,10330.0,10430.0,10320.0,10430.0,5.0
2018-01-23 20:00:00,10357.2891,10100.0,10460.0,9960.0,10450.0,31.0
2018-01-23 21:00:00,10194.457,10370.0,10370.0,10240.0,10340.0,7.0
2018-01-23 22:00:00,10230.5684,10360.0,10440.0,10340.0,10340.0,4.0
2018-01-23 23:00:00,10297.1367,10250.0,10720.0,10250.0,10650.0,36.0
2018-01-24 00:00:00,10433.5,10620.0,11430.0,10593.0,11262.0,46.0
2018-01-24 01:00:00,10765.3008,11350.0,11410.0,11170.0,11240.0,35.0
2018-01-24 02:00:00,11337.8145,11200.0,11380.0,11200.0,11240.0,80.0
2018-01-24 03:00:00,11164.0293,11240.0,11300.0,11180.0,11240.0,53.0
2018-01-24 04:00:00,11220.4199,11090.0,11130.0,10960.0,11086.0,29.0
2018-01-24 05:00:00,11017.5,11150.0,11200.0,11030.0,11030.0,19.0
2018-01-24 06:00:00,11138.3496,11010.0,11200.0,11010.0,11200.0,13.0
2018-01-24 07:00:00,10987.9082,11130.0,11130.0,10920.0,10920.0,16.0
2018-01-24 08:00:00,11054.3086,10880.0,10970.0,10880.0,10970.0,5.0
2018-01-24 09:00:00,10837.1797,10910.0,10910.0,10650.0,10650.0,7.0
2018-01-24 10:00:00,10597.0,10650.0,10650.0,10650.0,10650.0,1.0
2018-01-24 11:00:00,10642.75,10740.0,10740.0,10740.0,10740.0,3.0
2018-01-24 12:00:00,10766.3984,10950.0,10950.0,10530.0,10530.0,20.0
2018-01-24 13:00:00,10829.1641,10650.0,10720.0,10650.0,10720.0,2.0
2018-01-24 14:00:00,10676.6758,10790.0,10950.0,10790.0,10863.5,18.5
2018-01-24 15:00:00,10635.2734,10930.0,11180.0,10930.0,11007.0,35.0
2018-01-24 16:00:00,10960.1836,11020.0,11030.0,10970.0,11030.0,15.0
2018-01-24 17:00:00,10953.4902,10880.0,10900.0,10800.0,10800.0,7.0
2018-01-24 18:00:00,10847.5,10930.0,11170.0,10860.0,11070.0,46.0
2018-01-24 19:00:00,11052.9961,11040.0,11040.0,11040.0,11040.0,5.0
2018-01-24 20:00:00,10983.8779,11150.0,11330.0,11130.0,11330.0,4.0
2018-01-24 21:00:00,11043.5,11280.0,11500.0,11280.0,11310.0,17.0
2018-01-24 22:00:00,11315.6797,11280.0,11500.0,11280.0,11500.0,7.0
2018-01-24 23:00:00,11335.0996,11470.0,11470.0,11200.0,11280.0,30.0
2018-01-25 00:00:00,11299.9141,11250.0,11270.0,10980.0,11040.0,43.0
2018-01-25 01:00:00,11049.4043,11080.0,11120.0,10910.0,10910.0,8.0
2018-01-25 02:00:00,11050.5195,11040.0,11150.0,11040.0,11130.0,13.0
2018-01-25 03:00:00,11101.5,11170.0,11170.0,11050.0,11050.0,2.0
2018-01-25 04:00:00,11027.8516,11160.0,11230.0,11160.0,11230.0,6.0
2018-01-25 05:00:00,11197.6543,11180.0,11210.0,11170.0,11210.0,29.0
2018-01-25 06:00:00,11151.5,11260.0,11260.0,11160.0,11210.0,5.0
2018-01-25 07:00:00,11213.3652,11120.0,11160.0,11120.0,11160.0,2.0
2018-01-25 08:00:00,11103.0137,11210.0,11430.0,11200.0,11430.0,10.0
2018-01-25 09:00:00,11394.8789,11290.0,11470.0,11290.0,11440.0,6.0
2018-01-25 10:00:00,11306.1777,11500.0,11550.0,11400.0,11440.0,7.0
2018-01-25 11:00:00,11454.6055,11439.0,11700.0,11430.0,11490.0,38.0
2018-01-25 12:00:00,11547.457,11710.0,11710.0,11580.0,11580.0,2.0
2018-01-25 13:00:00,11631.6543,11560.0,11560.0,11490.0,11490.0,4.0
2018-01-25 14:00:00,11455.6484,11560.0,11590.0,11560.0,11590.0,2.0
2018-01-25 15:00:00,11558.9639,11580.0,11580.0,11460.0,11460.0,14.0
2018-01-25 16:00:00,11473.2363,11360.0,11380.0,11360.0,11380.0,2.0
2018-01-25 17:00:00,11418.8945,11200.0,11250.0,11200.0,11250.0,2.0
2018-01-25 18:00:00,11290.0449,11280.0,11280.0,11270.0,11270.0,4.0
2018-01-25 19:00:00,11317.1484,11290.0,11290.0,11290.0,11290.0,4.0
2018-01-25 20:00:00,11307.6592,11180.0,11220.0,11160.0,11220.0,20.0
2018-01-25 21:00:00,11158.9941,11070.0,11160.0,11070.0,11160.0,3.0
2018-01-25 22:00:00,11055.0801,11153.0,11310.0,11153.0,11260.0,10.0
2018-01-25 23:00:00,11220.9492,11290.0,11310.0,11120.0,11150.0,25.0
2018-01-26 00:00:00,11168.9961,11100.0,11100.0,10940.0,11050.0,22.0
2018-01-26 01:00:00,10966.3984,11100.0,11120.0,10910.0,10960.0,22.0
2018-01-26 02:00:00,10885.5547,10960.0,11210.0,10950.0,11160.0,26.0
2018-01-26 03:00:00,10991.1953,11180.0,11250.0,11180.0,11180.0,20.0
2018-01-26 04:00:00,11251.6758,11220.0,11280.0,11150.0,11230.0,44.0
2018-01-26 05:00:00,11214.9863,11280.0,11390.0,11250.0,11310.0,30.0
2018-01-26 06:00:00,11253.5996,11140.0,11140.0,11140.0,11140.0,1.0
2018-01-26 07:00:00,11256.5234,11210.0,11210.0,11130.0,11130.0,3.0
2018-01-26 08:00:00,11162.0117,11110.0,11170.0,11110.0,11140.0,6.0
2018-01-26 09:00:00,11143.5039,11300.0,11395.0,11300.0,11380.0,7.0
2018-01-26 10:00:00,11391.833999999999,11490.0,11620.0,11490.0,11620.0,8.0
2018-01-26 11:00:00,11310.7285,11520.0,11620.0,11500.0,11620.0,5.0
2018-01-26 12:00:00,11588.5195,11540.0,11550.0,11540.0,11550.0,2.0
2018-01-26 13:00:00,11533.5605,11470.0,11476.666666666666,11433.333333333334,11440.0,3.3333333333333335
2018-01-26 14:00:00,11466.5391,11400.0,11403.333333333334,11326.666666666666,11330.0,4.666666666666667
2018-01-26 15:00:00,11360.0859,11330.0,11330.0,11220.0,11220.0,6.0
2018-01-26 16:00:00,11371.208999999999,11180.0,11180.0,10600.0,10600.0,29.0
2018-01-26 17:00:00,11032.5,10530.0,10600.0,10460.0,10570.0,13.0
2018-01-26 18:00:00,10732.5,10490.0,10490.0,10320.0,10320.0,7.0
2018-01-26 19:00:00,10474.375,10580.0,10620.0,10440.0,10443.0,10.0
2018-01-26 20:00:00,10526.168,10400.0,10400.0,10400.0,10400.0,1.0
2018-01-26 21:00:00,10505.9424,10480.0,10710.0,10480.0,10610.0,9.0
2018-01-26 22:00:00,10607.2998,10606.0,10700.0,10550.0,10700.0,21.0
2018-01-26 23:00:00,10524.7148,10780.0,10930.0,10720.0,10920.0,11.0
2018-01-27 00:00:00,10782.8105,10970.0,11260.0,10840.0,11080.0,30.0
2018-01-27 01:00:00,11026.5,11070.0,11110.0,10990.0,10990.0,10.0
2018-01-27 02:00:00,11079.6406,11160.0,11180.0,11030.0,11030.0,17.0
2018-01-27 03:00:00,11141.5508,11040.0,11090.0,11010.0,11060.0,10.0
2018-01-27 04:00:00,11010.7695,11030.0,11030.0,10950.0,11030.0,17.0
2018-01-27 05:00:00,10920.8105,11030.0,11030.0,10970.0,10990.0,14.0
2018-01-27 06:00:00,10965.1094,11125.0,11141.666666666666,11055.0,11101.666666666666,14.5
2018-01-29 03:00:00,11636.502,11220.0,11253.333333333334,11140.0,11213.333333333334,15.0
2018-01-29 04:00:00,11566.7969,11315.0,11365.0,11225.0,11325.0,15.5
2018-01-29 05:00:00,11606.4805,11410.0,11476.666666666666,11310.0,11436.666666666666,16.0
2018-01-29 06:00:00,11677.3008,11505.0,11588.333333333334,11395.0,11548.333333333334,16.5
2018-01-29 07:00:00,11755.1543,11600.0,11700.0,11480.0,11660.0,17.0
2018-01-29 08:00:00,11695.0449,11660.0,11750.0,11630.0,11750.0,44.0
2018-01-29 09:00:00,11683.3027,11750.0,11750.0,11420.0,11420.0,4.0
2018-01-29 10:00:00,11691.7109,11440.0,11460.0,11300.0,11400.0,28.0
2018-01-29 11:00:00,11392.0195,11430.0,11440.0,11430.0,11440.0,2.0
2018-01-29 12:00:00,11399.1699,11420.0,11490.0,11420.0,11480.0,11.0
2018-01-29 13:00:00,11394.4551,11520.0,11520.0,11520.0,11520.0,1.0
2018-01-29 14:00:00,11411.5,11420.0,11420.0,11420.0,11420.0,5.0
2018-01-29 15:00:00,11395.7793,11370.0,11370.0,11370.0,11370.0,2.0
2018-01-29 16:00:00,11249.7598,11210.0,11230.0,11130.0,11220.0,18.0
2018-01-29 17:00:00,11186.6992,11270.0,11340.0,11270.0,11340.0,2.0
2018-01-29 18:00:00,11195.4473,11260.0,11300.0,11260.0,11300.0,4.0
2018-01-29 19:00:00,11231.4492,11160.0,11160.0,11160.0,11160.0,1.0
2018-01-29 20:00:00,11306.4844,11100.0,11120.0,11000.0,11120.0,5.0
2018-01-29 21:00:00,11124.3916,11120.0,11120.0,11120.0,11120.0,1.0
2018-01-29 22:00:00,11126.8467,11180.0,11250.0,11180.0,11250.0,9.0
2018-01-29 23:00:00,11212.7207,11280.0,11280.0,11180.0,11200.0,21.0
2018-01-30 00:00:00,11223.6055,11160.0,11270.0,11140.0,11270.0,11.0
2018-01-30 01:00:00,11249.5,11270.0,11270.0,11230.0,11230.0,2.0
2018-01-30 02:00:00,11240.2383,11240.0,11240.0,11200.0,11200.0,5.0
2018-01-30 03:00:00,11230.8438,11280.0,11280.0,11270.0,11270.0,3.0
2018-01-30 04:00:00,11226.7598,11200.0,11200.0,11160.0,11200.0,5.0
2018-01-30 05:00:00,11126.625,11220.0,11220.0,11220.0,11220.0,1.0
2018-01-30 06:00:00,11180.2598,11170.0,11170.0,11110.0,11120.0,7.0
2018-01-30 07:00:00,11206.9941,11100.0,11100.0,11030.0,11030.0,4.0
2018-01-30 08:00:00,11049.0537,11200.0,11230.0,11170.0,11220.0,4.0
2018-01-30 09:00:00,11151.0488,11210.0,11220.0,11180.0,11180.0,3.0
2018-01-30 10:00:00,11153.6484,11020.0,11030.0,10900.0,10990.0,12.0
2018-01-30 11:00:00,10884.6699,10970.0,10970.0,10900.0,10900.0,3.0
2018-01-30 12:00:00,10940.1328,10920.0,10920.0,10920.0,10920.0,1.0
2018-01-30 13:00:00,10917.1289,10913.333333333334,10920.0,10906.666666666666,10916.666666666666,6.0
2018-01-30 14:00:00,10954.752,10906.666666666666,10920.0,10893.333333333334,10913.333333333334,11.0
2018-01-30 15:00:00,10959.5713,10900.0,10920.0,10880.0,10910.0,16.0
2018-01-30 16:00:00,10918.8145,10960.0,11080.0,10920.0,11030.0,30.0
2018-01-30 17:00:00,11012.8496,11040.0,11040.0,10900.0,10920.0,19.0
2018-01-30 18:00:00,11020.9375,10810.0,10890.0,10810.0,10870.0,13.0
2018-01-30 19:00:00,10868.998,10860.0,10860.0,10820.0,10820.0,3.0
2018-01-30 20:00:00,10879.3047,10835.0,10835.0,10780.0,10780.0,7.0
2018-01-30 21:00:00,10934.9961,10810.0,10810.0,10740.0,10740.0,11.0
2018-01-30 22:00:00,10890.0996,10650.0,10650.0,10370.0,10550.0,74.0
2018-01-30 23:00:00,10444.9961,10500.0,10530.0,10280.0,10350.0,38.0
2018-01-31 00:00:00,10530.7598,10370.0,10420.0,10200.0,10420.0,32.0
2018-01-31 01:00:00,10291.1152,10410.0,10450.0,10360.0,10420.0,12.0
2018-01-31 02:00:00,10360.7793,10380.0,10380.0,9740.0,9930.0,92.0
2018-01-31 03:00:00,10155.4355,9960.0,10060.0,9710.0,10000.0,49.0
2018-01-31 04:00:00,9961.3496,10250.0,10250.0,9990.0,10120.0,83.0
2018-01-31 05:00:00,10196.0684,10050.0,10080.0,10000.0,10040.0,6.0
2018-01-31 06:00:00,9983.209,10020.0,10035.0,9995.0,10015.0,3.5
2018-01-31 07:00:00,10086.7949,9990.0,9990.0,9990.0,9990.0,1.0
2018-01-31 08:00:00,10125.25,9990.0,9990.0,9990.0,9990.0,1.0
2018-01-31 09:00:00,9994.9961,9960.0,9960.0,9550.0,9700.0,55.0
2018-01-31 10:00:00,9703.0059,9660.0,9790.0,9660.0,9750.0,4.0
2018-01-31 11:00:00,9769.7012,9770.0,9910.0,9770.0,9910.0,5.0
2018-01-31 12:00:00,10001.4395,9860.0,9860.0,9740.0,9800.0,111.0
2018-01-31 13:00:00,9887.1758,9750.0,9890.0,9690.0,9690.0,61.0
2018-01-31 14:00:00,9824.457,9890.0,9950.0,9890.0,9930.0,8.0
2018-01-31 15:00:00,9885.0,10060.0,10100.0,9990.0,10100.0,25.0
2018-01-31 16:00:00,10015.0488,10070.0,10230.0,10070.0,10230.0,10.0
2018-01-31 17:00:00,10166.9746,10120.0,10120.0,9970.0,10030.0,3.0
2018-01-31 18:00:00,10132.8672,10010.0,10140.0,10010.0,10070.0,11.0
2018-01-31 19:00:00,10058.5996,10160.0,10160.0,10010.0,10110.0,21.0
2018-01-31 20:00:00,10131.0781,10210.0,10270.0,10170.0,10200.0,10.0
2018-01-31 21:00:00,10229.0039,10270.0,10270.0,10200.0,10200.0,4.0
2018-01-31 22:00:00,10278.5898,10080.0,10090.0,10000.0,10000.0,30.0
2018-01-31 23:00:00,10050.2979,9980.0,10000.0,9760.0,9930.0,43.0
2018-02-01 00:00:00,9904.4961,9990.0,9990.0,9750.0,9810.0,11.0
2018-02-01 01:00:00,9946.0225,9950.0,9960.0,9950.0,9960.0,3.0
2018-02-01 02:00:00,9973.2197,10000.0,10050.0,9930.0,9980.0,6.0
2018-02-01 03:00:00,9957.291,9920.0,9920.0,9900.0,9920.0,3.0
2018-02-01 04:00:00,9974.7305,9940.0,10050.0,9920.0,10050.0,13.0
2018-02-01 05:00:00,9997.0137,10040.0,10040.0,10010.0,10010.0,24.0
2018-02-01 06:00:00,10054.3887,10060.0,10080.0,10060.0,10080.0,3.0
2018-02-01 07:00:00,9962.3105,10120.0,10120.0,10060.0,10060.0,11.0
2018-02-01 08:00:00,10026.2754,10200.0,10200.0,10180.0,10180.0,10.0
2018-02-01 09:00:00,10121.4307,10180.0,10180.0,10180.0,10180.0,1.0
2018-02-01 10:00:00,10120.7871,10190.0,10190.0,10170.0,10170.0,9.0
2018-02-01 11:00:00,10116.4346,10170.0,10170.0,10170.0,10170.0,4.0
2018-02-01 12:00:00,10121.4707,10000.0,10000.0,9920.0,9980.0,9.0
2018-02-01 13:00:00,9960.3389,10080.0,10080.0,10005.0,10035.0,11.0
